candidate_id,segment,event_id,signal_ts,entry_ts,exit_ts,side,cfg_name,style,score,reason,bars_held,net_ret_1x
strict_seed_v1,2025_09,14654,2025-09-23 23:25:00+00:00,2025-09-23 23:30:00+00:00,2025-09-24 07:30:00+00:00,1,R2_relax_winrate_payoff_R00457,bb_revert,0.0007274792131384057,time_open,97,-0.006833370690729442
strict_seed_v1,2025_09,14661,2025-09-24 23:50:00+00:00,2025-09-24 23:55:00+00:00,2025-09-25 02:15:00+00:00,1,R2_relax_winrate_payoff_R00457,bb_revert,0.0007274792131384057,stop_market,29,-0.030560908968911175
strict_seed_v1,2025_09,15914,2025-09-25 19:00:00+00:00,2025-09-25 19:05:00+00:00,2025-09-25 20:05:00+00:00,-1,R3_live_candidate_gate_R00775,trend_rsi_snapback,0.0026660494975382235,target_limit,13,0.015437195678261722
strict_seed_v1,2025_09,15879,2025-09-26 06:20:00+00:00,2025-09-26 06:25:00+00:00,2025-09-26 09:25:00+00:00,-1,R3_live_candidate_gate_R00896,vwap_revert,0.0017663896076282408,time_open,37,-0.004763252463330527
strict_seed_v1,2025_09,15167,2025-09-26 11:10:00+00:00,2025-09-26 11:15:00+00:00,2025-09-26 12:30:00+00:00,1,R1_relax_frequency_R01241,trend_rsi_snapback,0.0007681403742320978,target_limit,16,0.021431250950452386
strict_seed_v1,2025_09,15441,2025-09-26 15:30:00+00:00,2025-09-26 15:35:00+00:00,2025-09-26 17:25:00+00:00,1,R2_relax_winrate_payoff_R03652,macd_flip,0.0020618658125656055,target_limit,23,0.029430044784200624
strict_seed_v1,2025_09,15916,2025-09-27 03:15:00+00:00,2025-09-27 03:20:00+00:00,2025-09-27 07:00:00+00:00,1,R3_live_candidate_gate_R00775,trend_rsi_snapback,0.002688714213037471,target_limit,45,0.01543215557514115
strict_seed_v1,2025_09,14675,2025-09-27 11:05:00+00:00,2025-09-27 11:10:00+00:00,2025-09-27 13:40:00+00:00,-1,R2_relax_winrate_payoff_R00457,bb_revert,0.0007048144976391583,stop_market,31,-0.030569729706392115
strict_seed_v1,2025_09,15917,2025-09-28 02:15:00+00:00,2025-09-28 02:20:00+00:00,2025-09-28 09:45:00+00:00,1,R3_live_candidate_gate_R00775,trend_rsi_snapback,0.002688714213037471,stop_market,90,-0.030560908968911286
strict_seed_v1,2025_09,15403,2025-09-28 13:45:00+00:00,2025-09-28 13:50:00+00:00,2025-09-28 16:05:00+00:00,-1,R1_relax_frequency_R02551,bb_revert,0.0010055842024908033,stop_market,28,-0.040571235224795166
strict_seed_v1,2025_09,16208,2025-09-29 09:10:00+00:00,2025-09-29 09:15:00+00:00,2025-09-29 09:40:00+00:00,-1,R3_live_candidate_gate_R01693,bb_revert,0.002191175948137216,target_limit,6,0.011436593470900413
strict_seed_v1,2025_09,15920,2025-09-29 10:45:00+00:00,2025-09-29 10:50:00+00:00,2025-09-29 14:50:00+00:00,1,R3_live_candidate_gate_R00775,trend_rsi_snapback,0.002688714213037471,target_limit,49,0.01543215557514115
strict_seed_v1,2025_09,14684,2025-09-30 01:05:00+00:00,2025-09-30 01:10:00+00:00,2025-09-30 09:10:00+00:00,1,R2_relax_winrate_payoff_R00457,bb_revert,0.0007274792131384057,time_open,97,-0.026054854273057003
strict_seed_v1,2025_10,25981,2025-10-01 02:00:00+00:00,2025-10-01 02:05:00+00:00,2025-10-01 02:50:00+00:00,-1,R1_relax_frequency_R02500,bb_revert,0.0017668856413855215,target_limit,10,0.0054356901598587816
strict_seed_v1,2025_10,25531,2025-10-01 09:15:00+00:00,2025-10-01 09:20:00+00:00,2025-10-01 13:20:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.002995721879495643,stop_market,49,-0.030569729706392337
strict_seed_v1,2025_10,26447,2025-10-01 18:20:00+00:00,2025-10-01 18:25:00+00:00,2025-10-01 19:25:00+00:00,1,R1_relax_frequency_R00611,vwap_revert,0.0010862563562639262,target_limit,13,0.005433663282955683
strict_seed_v1,2025_10,25983,2025-10-02 01:50:00+00:00,2025-10-02 01:55:00+00:00,2025-10-02 02:55:00+00:00,-1,R1_relax_frequency_R02500,bb_revert,0.0017668856413855215,target_limit,13,0.0054356901598585595
strict_seed_v1,2025_10,25533,2025-10-02 15:00:00+00:00,2025-10-02 15:05:00+00:00,2025-10-02 18:10:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.002995721879495643,stop_market,38,-0.030569729706392115
strict_seed_v1,2025_10,26451,2025-10-03 02:00:00+00:00,2025-10-03 02:05:00+00:00,2025-10-03 02:35:00+00:00,1,R1_relax_frequency_R00611,vwap_revert,0.0010862563562639262,target_limit,7,0.005433663282955905
strict_seed_v1,2025_10,25775,2025-10-03 10:10:00+00:00,2025-10-03 10:15:00+00:00,2025-10-03 14:15:00+00:00,1,R1_relax_frequency_R01507,vwap_revert,0.004020691362167019,time_open,49,-0.016852359627045906
strict_seed_v1,2025_10,25208,2025-10-04 14:40:00+00:00,2025-10-04 14:45:00+00:00,2025-10-04 21:35:00+00:00,-1,R3_live_candidate_gate_R01517,macd_flip,0.0019917024229646097,stop_market,83,-0.010566718669586235
strict_seed_v1,2025_10,25776,2025-10-05 01:00:00+00:00,2025-10-05 01:05:00+00:00,2025-10-05 02:30:00+00:00,1,R1_relax_frequency_R01507,vwap_revert,0.004020691362167019,target_limit,18,0.011432758658267142
strict_seed_v1,2025_10,25306,2025-10-05 14:50:00+00:00,2025-10-05 14:55:00+00:00,2025-10-06 02:55:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,time_open,145,-0.007067152364361042
strict_seed_v1,2025_10,25808,2025-10-06 12:35:00+00:00,2025-10-06 12:40:00+00:00,2025-10-06 20:40:00+00:00,-1,R2_relax_winrate_payoff_R03411,vwap_revert,0.0052961027892633235,time_open,97,-0.0076198725964595
strict_seed_v1,2025_10,26215,2025-10-06 23:15:00+00:00,2025-10-06 23:20:00+00:00,2025-10-07 01:20:00+00:00,1,R3_live_candidate_gate_R00132,bb_revert,0.0028738669209109904,stop_market,25,-0.030560908968911175
strict_seed_v1,2025_10,26217,2025-10-07 03:40:00+00:00,2025-10-07 03:45:00+00:00,2025-10-07 06:45:00+00:00,1,R3_live_candidate_gate_R00132,bb_revert,0.0028738669209109904,time_open,37,-0.015756088789648848
strict_seed_v1,2025_10,25809,2025-10-07 13:20:00+00:00,2025-10-07 13:25:00+00:00,2025-10-07 21:25:00+00:00,-1,R2_relax_winrate_payoff_R03411,vwap_revert,0.0052961027892633235,time_open,97,0.015274296967613529
strict_seed_v1,2025_10,25726,2025-10-07 23:00:00+00:00,2025-10-07 23:05:00+00:00,2025-10-08 02:05:00+00:00,-1,R2_relax_winrate_payoff_R00810,macd_flip,0.001607439888593029,time_open,37,-0.013040181305750104
strict_seed_v1,2025_10,25577,2025-10-08 10:40:00+00:00,2025-10-08 10:45:00+00:00,2025-10-08 16:55:00+00:00,1,R3_live_candidate_gate_R01005,macd_flip,0.0025726327330504077,target_limit,75,0.004433814053737181
strict_seed_v1,2025_10,25561,2025-10-08 23:30:00+00:00,2025-10-08 23:35:00+00:00,2025-10-09 02:25:00+00:00,1,R3_live_candidate_gate_R00411,macd_flip,0.0021934831617069347,stop_market,35,-0.022562115135163045
strict_seed_v1,2025_10,25332,2025-10-09 09:25:00+00:00,2025-10-09 09:30:00+00:00,2025-10-09 15:00:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,stop_market,67,-0.030560908968911175
strict_seed_v1,2025_10,25562,2025-10-10 04:00:00+00:00,2025-10-10 04:05:00+00:00,2025-10-10 12:05:00+00:00,-1,R3_live_candidate_gate_R00411,macd_flip,0.0021622750073585005,time_open,97,-0.013923382774405068
strict_seed_v1,2025_10,25539,2025-10-10 14:25:00+00:00,2025-10-10 14:30:00+00:00,2025-10-10 15:30:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.002995721879495643,target_limit,13,0.053442916648193055
strict_seed_v1,2025_10,25343,2025-10-10 19:30:00+00:00,2025-10-10 19:35:00+00:00,2025-10-10 20:55:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,stop_market,17,-0.030560908968911286
strict_seed_v1,2025_10,26485,2025-10-11 05:05:00+00:00,2025-10-11 05:10:00+00:00,2025-10-11 05:10:00+00:00,-1,R3_live_candidate_gate_R02224,bb_revert,0.0013918243387218783,stop_market,1,-0.008066342289985528
strict_seed_v1,2025_10,25347,2025-10-11 13:30:00+00:00,2025-10-11 13:35:00+00:00,2025-10-11 15:35:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,stop_market,25,-0.030560908968911175
strict_seed_v1,2025_10,25810,2025-10-12 06:20:00+00:00,2025-10-12 06:25:00+00:00,2025-10-12 14:25:00+00:00,-1,R2_relax_winrate_payoff_R03411,vwap_revert,0.0052961027892633235,time_open,97,0.020416758397615586
strict_seed_v1,2025_10,26452,2025-10-13 03:55:00+00:00,2025-10-13 04:00:00+00:00,2025-10-13 04:35:00+00:00,1,R1_relax_frequency_R00611,vwap_revert,0.0010862563562639262,stop_market,8,-0.013563472072196192
strict_seed_v1,2025_10,26319,2025-10-13 11:10:00+00:00,2025-10-13 11:15:00+00:00,2025-10-13 11:25:00+00:00,1,R1_relax_frequency_R02071,bb_revert,0.001701750626593269,stop_market,3,-0.022562115135163045
strict_seed_v1,2025_10,25540,2025-10-13 23:25:00+00:00,2025-10-13 23:30:00+00:00,2025-10-14 04:05:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.002995721879495643,target_limit,56,0.053442916648192944
strict_seed_v1,2025_10,26083,2025-10-14 08:05:00+00:00,2025-10-14 08:10:00+00:00,2025-10-14 10:30:00+00:00,-1,R3_live_candidate_gate_R01782,macd_flip,0.0024511987144194875,target_limit,29,0.01543719567826161
strict_seed_v1,2025_10,25389,2025-10-14 13:45:00+00:00,2025-10-14 13:50:00+00:00,2025-10-14 17:05:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,target_limit,40,0.05342642628544535
strict_seed_v1,2025_10,25986,2025-10-15 02:30:00+00:00,2025-10-15 02:35:00+00:00,2025-10-15 03:05:00+00:00,-1,R1_relax_frequency_R02500,bb_revert,0.0017668856413855215,target_limit,7,0.0054356901598585595
strict_seed_v1,2025_10,25987,2025-10-15 06:45:00+00:00,2025-10-15 06:50:00+00:00,2025-10-15 08:30:00+00:00,-1,R1_relax_frequency_R02500,bb_revert,0.0017668856413855215,stop_market,21,-0.040571235224795166
strict_seed_v1,2025_10,26084,2025-10-15 13:45:00+00:00,2025-10-15 13:50:00+00:00,2025-10-15 14:10:00+00:00,-1,R3_live_candidate_gate_R01782,macd_flip,0.0024511987144194875,stop_market,5,-0.030569729706392115
strict_seed_v1,2025_10,25396,2025-10-15 17:30:00+00:00,2025-10-15 17:35:00+00:00,2025-10-15 22:45:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,stop_market,63,-0.030560908968911286
strict_seed_v1,2025_10,25824,2025-10-16 09:30:00+00:00,2025-10-16 09:35:00+00:00,2025-10-16 09:40:00+00:00,-1,R3_live_candidate_gate_R02705,macd_flip,0.0021285680703201767,stop_market,2,-0.02256852529166994
strict_seed_v1,2025_10,26320,2025-10-16 13:55:00+00:00,2025-10-16 14:00:00+00:00,2025-10-16 15:35:00+00:00,1,R1_relax_frequency_R02071,bb_revert,0.001701750626593269,stop_market,20,-0.022562115135163045
strict_seed_v1,2025_10,26493,2025-10-17 00:45:00+00:00,2025-10-17 00:50:00+00:00,2025-10-17 01:00:00+00:00,-1,R3_live_candidate_gate_R02224,bb_revert,0.0013918243387218783,stop_market,3,-0.008066342289985306
strict_seed_v1,2025_10,25410,2025-10-17 06:35:00+00:00,2025-10-17 06:40:00+00:00,2025-10-17 07:05:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,stop_market,6,-0.030560908968911397
strict_seed_v1,2025_10,25543,2025-10-18 00:00:00+00:00,2025-10-18 00:05:00+00:00,2025-10-18 06:05:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.002995721879495643,time_open,73,0.0005228223777908056
strict_seed_v1,2025_10,25729,2025-10-18 16:10:00+00:00,2025-10-18 16:15:00+00:00,2025-10-18 17:55:00+00:00,-1,R2_relax_winrate_payoff_R00810,macd_flip,0.001607439888593029,stop_market,21,-0.016567621980627976
strict_seed_v1,2025_10,25545,2025-10-18 20:55:00+00:00,2025-10-18 21:00:00+00:00,2025-10-19 03:00:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.002995721879495643,time_open,73,-0.004899226533137653
strict_seed_v1,2025_10,25213,2025-10-19 07:00:00+00:00,2025-10-19 07:05:00+00:00,2025-10-19 09:00:00+00:00,1,R3_live_candidate_gate_R01517,macd_flip,0.002022910577313044,stop_market,24,-0.010563924384540685
strict_seed_v1,2025_10,25546,2025-10-19 11:40:00+00:00,2025-10-19 11:45:00+00:00,2025-10-19 14:20:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.002995721879495643,stop_market,32,-0.030569729706392115
strict_seed_v1,2025_10,26321,2025-10-19 21:20:00+00:00,2025-10-19 21:25:00+00:00,2025-10-20 02:00:00+00:00,1,R1_relax_frequency_R02071,bb_revert,0.001701750626593269,stop_market,56,-0.022562115135162934
strict_seed_v1,2025_10,25582,2025-10-20 08:30:00+00:00,2025-10-20 08:35:00+00:00,2025-10-20 09:05:00+00:00,1,R3_live_candidate_gate_R01005,macd_flip,0.0025726327330504077,stop_market,7,-0.022562115135163045
strict_seed_v1,2025_10,25549,2025-10-20 14:15:00+00:00,2025-10-20 14:20:00+00:00,2025-10-20 20:20:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.002995721879495643,time_open,73,0.01229437917318904
strict_seed_v1,2025_10,26085,2025-10-21 04:00:00+00:00,2025-10-21 04:05:00+00:00,2025-10-21 04:40:00+00:00,-1,R3_live_candidate_gate_R01782,macd_flip,0.0024511987144194875,target_limit,8,0.0154371956782615
strict_seed_v1,2025_10,25429,2025-10-21 07:05:00+00:00,2025-10-21 07:10:00+00:00,2025-10-21 14:55:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,target_limit,94,0.05342642628544535
strict_seed_v1,2025_10,26225,2025-10-21 23:40:00+00:00,2025-10-21 23:45:00+00:00,2025-10-22 02:45:00+00:00,1,R3_live_candidate_gate_R00132,bb_revert,0.0028738669209109904,time_open,37,-0.005253218296044756
strict_seed_v1,2025_10,25437,2025-10-22 05:25:00+00:00,2025-10-22 05:30:00+00:00,2025-10-22 13:55:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,target_limit,102,0.05342642628544535
strict_seed_v1,2025_10,25585,2025-10-23 01:00:00+00:00,2025-10-23 01:05:00+00:00,2025-10-23 01:25:00+00:00,1,R3_live_candidate_gate_R01005,macd_flip,0.0025726327330504077,target_limit,5,0.004433814053737181
strict_seed_v1,2025_10,25989,2025-10-23 06:35:00+00:00,2025-10-23 06:40:00+00:00,2025-10-23 12:55:00+00:00,-1,R1_relax_frequency_R02500,bb_revert,0.0017668856413855215,stop_market,76,-0.040571235224795166
strict_seed_v1,2025_10,25832,2025-10-23 15:10:00+00:00,2025-10-23 15:15:00+00:00,2025-10-23 15:25:00+00:00,-1,R3_live_candidate_gate_R02705,macd_flip,0.0021285680703201767,target_limit,3,0.021438098989303354
strict_seed_v1,2025_10,26462,2025-10-23 20:45:00+00:00,2025-10-23 20:50:00+00:00,2025-10-23 21:25:00+00:00,1,R1_relax_frequency_R00611,vwap_revert,0.0010862563562639262,target_limit,8,0.005433663282955905
strict_seed_v1,2025_10,26464,2025-10-24 03:25:00+00:00,2025-10-24 03:30:00+00:00,2025-10-24 04:10:00+00:00,1,R1_relax_frequency_R00611,vwap_revert,0.0010862563562639262,target_limit,9,0.005433663282955905
strict_seed_v1,2025_10,26466,2025-10-24 12:05:00+00:00,2025-10-24 12:10:00+00:00,2025-10-24 12:30:00+00:00,1,R1_relax_frequency_R00611,vwap_revert,0.0010862563562639262,target_limit,5,0.005433663282955905
strict_seed_v1,2025_10,25771,2025-10-25 05:55:00+00:00,2025-10-25 06:00:00+00:00,2025-10-25 06:55:00+00:00,1,R1_relax_frequency_R02489,trend_rsi_snapback,0.0022401177795874877,target_limit,12,0.004433814053737403
strict_seed_v1,2025_10,25216,2025-10-25 10:20:00+00:00,2025-10-25 10:25:00+00:00,2025-10-25 18:00:00+00:00,1,R3_live_candidate_gate_R01517,macd_flip,0.002022910577313044,target_limit,92,0.03942853707638587
strict_seed_v1,2025_10,25991,2025-10-25 22:15:00+00:00,2025-10-25 22:20:00+00:00,2025-10-25 22:20:00+00:00,-1,R1_relax_frequency_R02500,bb_revert,0.0017668856413855215,target_limit,1,0.0054356901598586705
strict_seed_v1,2025_10,25587,2025-10-26 00:30:00+00:00,2025-10-26 00:35:00+00:00,2025-10-26 02:25:00+00:00,1,R3_live_candidate_gate_R01005,macd_flip,0.0025726327330504077,stop_market,23,-0.022562115135162934
strict_seed_v1,2025_10,26089,2025-10-26 07:55:00+00:00,2025-10-26 08:00:00+00:00,2025-10-26 08:05:00+00:00,1,R3_live_candidate_gate_R01782,macd_flip,0.0024824068687679217,target_limit,2,0.01543215557514115
strict_seed_v1,2025_10,26090,2025-10-26 11:25:00+00:00,2025-10-26 11:30:00+00:00,2025-10-26 11:45:00+00:00,1,R3_live_candidate_gate_R01782,macd_flip,0.0024824068687679217,target_limit,4,0.01543215557514115
strict_seed_v1,2025_10,26470,2025-10-26 21:20:00+00:00,2025-10-26 21:25:00+00:00,2025-10-26 21:40:00+00:00,1,R1_relax_frequency_R00611,vwap_revert,0.0010862563562639262,target_limit,4,0.005433663282955905
strict_seed_v1,2025_10,25551,2025-10-27 05:45:00+00:00,2025-10-27 05:50:00+00:00,2025-10-27 09:05:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.002995721879495643,target_limit,40,0.053442916648192944
strict_seed_v1,2025_10,25566,2025-10-27 13:50:00+00:00,2025-10-27 13:55:00+00:00,2025-10-27 15:25:00+00:00,1,R3_live_candidate_gate_R00411,macd_flip,0.0021934831617069347,stop_market,19,-0.022562115135163156
strict_seed_v1,2025_10,25787,2025-10-27 19:05:00+00:00,2025-10-27 19:10:00+00:00,2025-10-27 20:45:00+00:00,1,R1_relax_frequency_R01507,vwap_revert,0.004020691362167019,target_limit,20,0.01143275865826692
strict_seed_v1,2025_10,25568,2025-10-28 09:50:00+00:00,2025-10-28 09:55:00+00:00,2025-10-28 13:00:00+00:00,1,R3_live_candidate_gate_R00411,macd_flip,0.0021934831617069347,target_limit,38,0.0294300447842004
strict_seed_v1,2025_10,26324,2025-10-28 14:45:00+00:00,2025-10-28 14:50:00+00:00,2025-10-28 17:15:00+00:00,1,R1_relax_frequency_R02071,bb_revert,0.001701750626593269,target_limit,30,0.021431250950452386
strict_seed_v1,2025_10,25994,2025-10-29 02:20:00+00:00,2025-10-29 02:25:00+00:00,2025-10-29 03:00:00+00:00,-1,R1_relax_frequency_R02500,bb_revert,0.0017668856413855215,target_limit,8,0.0054356901598585595
strict_seed_v1,2025_10,25732,2025-10-29 08:05:00+00:00,2025-10-29 08:10:00+00:00,2025-10-29 10:50:00+00:00,-1,R2_relax_winrate_payoff_R00810,macd_flip,0.001607439888593029,stop_market,33,-0.016567621980627976
strict_seed_v1,2025_10,25454,2025-10-29 15:40:00+00:00,2025-10-29 15:45:00+00:00,2025-10-29 20:50:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,target_limit,62,0.05342642628544535
strict_seed_v1,2025_10,25457,2025-10-30 05:00:00+00:00,2025-10-30 05:05:00+00:00,2025-10-30 07:55:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,target_limit,35,0.05342642628544535
strict_seed_v1,2025_10,25717,2025-10-30 16:00:00+00:00,2025-10-30 16:05:00+00:00,2025-10-30 17:35:00+00:00,1,R1_relax_frequency_R02441,vwap_revert,0.0037374015099362013,stop_market,19,-0.04055940126109653
strict_seed_v1,2025_10,26503,2025-10-30 21:10:00+00:00,2025-10-30 21:15:00+00:00,2025-10-30 21:40:00+00:00,-1,R3_live_candidate_gate_R02224,bb_revert,0.0013918243387218783,stop_market,6,-0.008066342289985528
strict_seed_v1,2025_10,25472,2025-10-30 22:50:00+00:00,2025-10-30 22:55:00+00:00,2025-10-31 08:10:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0012269122510829183,stop_market,112,-0.030560908968911286
strict_seed_v1,2025_10,25721,2025-10-31 16:50:00+00:00,2025-10-31 16:55:00+00:00,2025-10-31 22:55:00+00:00,1,R1_relax_frequency_R02441,vwap_revert,0.0037374015099362013,time_open,73,0.015332513315671032
strict_seed_v1,2025_11,34760,2025-11-01 00:50:00+00:00,2025-11-01 00:55:00+00:00,2025-11-01 02:00:00+00:00,-1,R1_relax_frequency_R00482,vwap_revert,0.0031231317119015858,target_limit,14,0.021438098989303354
strict_seed_v1,2025_11,34762,2025-11-01 05:20:00+00:00,2025-11-01 05:25:00+00:00,2025-11-01 09:35:00+00:00,-1,R1_relax_frequency_R00482,vwap_revert,0.0031231317119015858,target_limit,51,0.021438098989303354
strict_seed_v1,2025_11,34617,2025-11-01 12:35:00+00:00,2025-11-01 12:40:00+00:00,2025-11-01 17:25:00+00:00,-1,R3_live_candidate_gate_R01517,macd_flip,0.002708064144466103,stop_market,58,-0.010566718669586235
strict_seed_v1,2025_11,34240,2025-11-02 00:40:00+00:00,2025-11-02 00:45:00+00:00,2025-11-02 12:45:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,time_open,145,-0.0025549846686019513
strict_seed_v1,2025_11,34671,2025-11-02 23:15:00+00:00,2025-11-02 23:20:00+00:00,2025-11-03 02:35:00+00:00,-1,R2_relax_winrate_payoff_R02530,vwap_revert,0.002018540770570775,target_limit,40,0.021438098989303465
strict_seed_v1,2025_11,34674,2025-11-03 12:20:00+00:00,2025-11-03 12:25:00+00:00,2025-11-03 15:20:00+00:00,-1,R2_relax_winrate_payoff_R02530,vwap_revert,0.002018540770570775,target_limit,36,0.021438098989303243
strict_seed_v1,2025_11,34247,2025-11-03 20:55:00+00:00,2025-11-03 21:00:00+00:00,2025-11-04 05:30:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,stop_market,103,-0.030560908968911175
strict_seed_v1,2025_11,34680,2025-11-04 14:55:00+00:00,2025-11-04 15:00:00+00:00,2025-11-04 15:10:00+00:00,-1,R2_relax_winrate_payoff_R02530,vwap_revert,0.002018540770570775,stop_market,3,-0.02256852529166994
strict_seed_v1,2025_11,35437,2025-11-04 20:20:00+00:00,2025-11-04 20:25:00+00:00,2025-11-04 20:25:00+00:00,1,R3_live_candidate_gate_R02084,vwap_revert,0.0027645752429636457,target_limit,1,0.01543215557514115
strict_seed_v1,2025_11,34684,2025-11-05 00:05:00+00:00,2025-11-05 00:10:00+00:00,2025-11-05 01:25:00+00:00,-1,R2_relax_winrate_payoff_R02530,vwap_revert,0.002018540770570775,target_limit,16,0.021438098989303354
strict_seed_v1,2025_11,34740,2025-11-05 16:10:00+00:00,2025-11-05 16:15:00+00:00,2025-11-05 22:15:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.00303823421518267,time_open,73,0.009300187356985404
strict_seed_v1,2025_11,34260,2025-11-06 08:30:00+00:00,2025-11-06 08:35:00+00:00,2025-11-06 16:15:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,stop_market,93,-0.030560908968911286
strict_seed_v1,2025_11,34766,2025-11-07 01:05:00+00:00,2025-11-07 01:10:00+00:00,2025-11-07 07:10:00+00:00,-1,R1_relax_frequency_R00482,vwap_revert,0.0031231317119015858,time_open,73,-0.01346390717589249
strict_seed_v1,2025_11,34272,2025-11-07 11:25:00+00:00,2025-11-07 11:30:00+00:00,2025-11-07 15:10:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,target_limit,45,0.053426426285445125
strict_seed_v1,2025_11,34652,2025-11-08 05:25:00+00:00,2025-11-08 05:30:00+00:00,2025-11-08 07:05:00+00:00,1,R2_relax_winrate_payoff_R03490,vwap_revert,0.002164792001752896,stop_market,20,-0.030560908968911175
strict_seed_v1,2025_11,34280,2025-11-08 07:45:00+00:00,2025-11-08 07:50:00+00:00,2025-11-08 16:05:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,stop_market,100,-0.030560908968911286
strict_seed_v1,2025_11,34744,2025-11-09 14:55:00+00:00,2025-11-09 15:00:00+00:00,2025-11-09 18:45:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.00303823421518267,stop_market,46,-0.030569729706392115
strict_seed_v1,2025_11,34654,2025-11-10 11:20:00+00:00,2025-11-10 11:25:00+00:00,2025-11-10 16:05:00+00:00,1,R2_relax_winrate_payoff_R03490,vwap_revert,0.002164792001752896,stop_market,57,-0.030560908968911286
strict_seed_v1,2025_11,34745,2025-11-10 16:35:00+00:00,2025-11-10 16:40:00+00:00,2025-11-10 20:10:00+00:00,-1,R2_relax_winrate_payoff_R03018,macd_flip,0.00303823421518267,stop_market,43,-0.030569729706392115
strict_seed_v1,2025_11,34293,2025-11-11 00:40:00+00:00,2025-11-11 00:45:00+00:00,2025-11-11 12:45:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,time_open,145,-0.01846343223588572
strict_seed_v1,2025_11,34302,2025-11-11 21:40:00+00:00,2025-11-11 21:45:00+00:00,2025-11-12 09:45:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,time_open,145,0.026687655015632188
strict_seed_v1,2025_11,34310,2025-11-13 16:25:00+00:00,2025-11-13 16:30:00+00:00,2025-11-13 18:10:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,stop_market,21,-0.030560908968911286
strict_seed_v1,2025_11,34318,2025-11-14 04:40:00+00:00,2025-11-14 04:45:00+00:00,2025-11-14 16:45:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,time_open,145,0.018039772920578907
strict_seed_v1,2025_11,35021,2025-11-15 12:25:00+00:00,2025-11-15 12:30:00+00:00,2025-11-15 20:30:00+00:00,1,R3_live_candidate_gate_R00411,macd_flip,0.002135544939081343,time_open,97,-0.012705326988331359
strict_seed_v1,2025_11,34658,2025-11-16 13:05:00+00:00,2025-11-16 13:10:00+00:00,2025-11-16 16:35:00+00:00,1,R2_relax_winrate_payoff_R03490,vwap_revert,0.002164792001752896,stop_market,42,-0.030560908968911064
strict_seed_v1,2025_11,34327,2025-11-16 17:10:00+00:00,2025-11-16 17:15:00+00:00,2025-11-17 05:15:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,time_open,145,0.016218977713006625
strict_seed_v1,2025_11,34334,2025-11-17 13:55:00+00:00,2025-11-17 14:00:00+00:00,2025-11-18 01:15:00+00:00,1,R2_relax_winrate_payoff_R02937,vwap_revert,0.0018816084983959997,target_limit,136,0.05342642628544535
strict_seed_v1,2025_11,34659,2025-11-18 13:35:00+00:00,2025-11-18 13:40:00+00:00,2025-11-18 14:40:00+00:00,1,R2_relax_winrate_payoff_R03490,vwap_revert,0.002164792001752896,stop_market,13,-0.030560908968911286
