event_id,signal_idx,entry_idx,exit_idx,signal_ts,entry_ts,exit_ts,side,cfg_name,style,tp_bps,sl_bps,max_hold_bars,cooldown_bars,net_ret_1x,reason,score,threshold_q50,threshold_q60,threshold_q70,threshold_q80,threshold_q85,threshold_q90,threshold_q95,segment,train_events
21997,86011,86012,86082,2026-03-25 02:05:00+00:00,2026-03-25 02:10:00+00:00,2026-03-25 08:00:00+00:00,1,R3_live_candidate_gate_M00060,vwap_revert,75.0,220.0,72,72,0.006933437126783659,target_limit,0.0021051137636503956,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
20802,86030,86031,86175,2026-03-25 03:40:00+00:00,2026-03-25 03:45:00+00:00,2026-03-25 15:45:00+00:00,1,R2_relax_winrate_payoff_R02890,macd_flip,550.0,220.0,144,12,-0.003366434199794863,time_open,0.0030609422420414677,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
8563,86121,86122,86156,2026-03-25 11:15:00+00:00,2026-03-25 11:20:00+00:00,2026-03-25 14:10:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,550.0,160.0,144,24,-0.016563019759851697,stop_market,0.0019092229923351064,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
12702,86161,86162,86183,2026-03-25 14:35:00+00:00,2026-03-25 14:40:00+00:00,2026-03-25 16:25:00+00:00,1,R1_relax_frequency_R06679,vwap_revert,75.0,400.0,72,36,0.006933437126783881,target_limit,0.0028867423060200954,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
7416,86334,86335,86353,2026-03-26 05:00:00+00:00,2026-03-26 05:05:00+00:00,2026-03-26 06:35:00+00:00,1,R2_relax_winrate_payoff_R06730,wick_reject,288.0,160.0,144,36,-0.016563019759851808,stop_market,0.0037978194287282925,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
8272,86388,86389,86461,2026-03-26 09:30:00+00:00,2026-03-26 09:35:00+00:00,2026-03-26 15:35:00+00:00,-1,R2_relax_winrate_payoff_R00997,micro_breakout,198.0,220.0,72,144,-0.013127816030587863,time_open,0.00257482372041537,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
13858,86441,86442,86469,2026-03-26 13:55:00+00:00,2026-03-26 14:00:00+00:00,2026-03-26 16:15:00+00:00,-1,R1_relax_frequency_R05866,trend_rsi_snapback,120.0,300.0,72,144,0.011436593470900301,target_limit,0.0023348242769933264,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
11817,86443,86444,86480,2026-03-26 14:05:00+00:00,2026-03-26 14:10:00+00:00,2026-03-26 17:10:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,160.0,400.0,36,192,0.010146461807654931,time_open,0.003313710752013258,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
2272,86451,86452,86490,2026-03-26 14:45:00+00:00,2026-03-26 14:50:00+00:00,2026-03-26 18:00:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,220.0,400.0,72,72,0.021438098989303465,target_limit,0.00381745528344222,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
2525,86455,86456,86490,2026-03-26 15:05:00+00:00,2026-03-26 15:10:00+00:00,2026-03-26 18:00:00+00:00,-1,R1_relax_frequency_R03338,vwap_revert,160.0,130.0,72,24,0.0154371956782615,target_limit,0.002364393504685378,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
4966,86554,86555,86591,2026-03-26 23:20:00+00:00,2026-03-26 23:25:00+00:00,2026-03-27 02:25:00+00:00,-1,R1_relax_frequency_R02700,wick_reject,90.0,400.0,36,36,0.0010338329288715246,time_open,0.002353411881912534,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
1809,86565,86566,86638,2026-03-27 00:15:00+00:00,2026-03-27 00:20:00+00:00,2026-03-27 06:20:00+00:00,-1,R1_relax_frequency_R00387,vwap_revert,220.0,300.0,72,36,0.014886459302913227,time_open,0.0032130462820212638,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
13519,86599,86600,86648,2026-03-27 03:05:00+00:00,2026-03-27 03:10:00+00:00,2026-03-27 07:10:00+00:00,-1,R3_live_candidate_gate_R01154,wick_reject,400.0,300.0,48,36,-0.0040598937487002955,time_open,0.004053016728074702,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
8273,86671,86672,86744,2026-03-27 09:05:00+00:00,2026-03-27 09:10:00+00:00,2026-03-27 15:10:00+00:00,-1,R2_relax_winrate_payoff_R00997,micro_breakout,198.0,220.0,72,144,-0.004421213114639519,time_open,0.00257482372041537,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
3574,86694,86695,86767,2026-03-27 11:00:00+00:00,2026-03-27 11:05:00+00:00,2026-03-27 17:05:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,396.0,220.0,72,48,0.0075319848999061715,time_open,0.002061042187158485,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
4968,86708,86709,86745,2026-03-27 12:10:00+00:00,2026-03-27 12:15:00+00:00,2026-03-27 15:15:00+00:00,-1,R1_relax_frequency_R02700,wick_reject,90.0,400.0,36,36,-0.009369678326454193,time_open,0.002353411881912534,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
4969,86727,86728,86729,2026-03-27 13:45:00+00:00,2026-03-27 13:50:00+00:00,2026-03-27 13:55:00+00:00,-1,R1_relax_frequency_R02700,wick_reject,90.0,400.0,36,36,0.008436141815379541,target_limit,0.002353411881912534,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
17718,86734,86735,86831,2026-03-27 14:20:00+00:00,2026-03-27 14:25:00+00:00,2026-03-27 22:25:00+00:00,-1,R2_relax_winrate_payoff_R00114,macd_flip,550.0,220.0,96,24,-0.004467032741768203,time_open,0.0019819886722042793,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
22874,86804,86805,86901,2026-03-27 20:10:00+00:00,2026-03-27 20:15:00+00:00,2026-03-28 04:15:00+00:00,-1,R1_relax_frequency_R00899,trend_rsi_snapback,160.0,160.0,96,72,-0.001275161741715703,time_open,0.002553081209658191,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
2526,86902,86903,86929,2026-03-28 04:20:00+00:00,2026-03-28 04:25:00+00:00,2026-03-28 06:35:00+00:00,-1,R1_relax_frequency_R03338,vwap_revert,160.0,130.0,72,24,-0.013567170325106995,stop_market,0.002364393504685378,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
2527,86908,86909,86929,2026-03-28 04:50:00+00:00,2026-03-28 04:55:00+00:00,2026-03-28 06:35:00+00:00,-1,R1_relax_frequency_R03338,vwap_revert,160.0,130.0,72,24,-0.013567170325106995,stop_market,0.002364393504685378,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
2528,86921,86922,86929,2026-03-28 05:55:00+00:00,2026-03-28 06:00:00+00:00,2026-03-28 06:35:00+00:00,-1,R1_relax_frequency_R03338,vwap_revert,160.0,130.0,72,24,-0.013567170325106995,stop_market,0.002364393504685378,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
8564,86944,86945,87089,2026-03-28 07:50:00+00:00,2026-03-28 07:55:00+00:00,2026-03-28 19:55:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,550.0,160.0,144,24,0.014221332164313885,time_open,0.0019092229923351064,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
8350,87135,87136,87232,2026-03-28 23:45:00+00:00,2026-03-28 23:50:00+00:00,2026-03-29 07:50:00+00:00,1,R1_relax_frequency_R01159,bb_revert,160.0,400.0,96,24,0.0032478056191903967,time_open,0.0037297897502973766,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
13520,87414,87415,87463,2026-03-29 23:00:00+00:00,2026-03-29 23:05:00+00:00,2026-03-30 03:05:00+00:00,-1,R3_live_candidate_gate_R01154,wick_reject,400.0,300.0,48,36,-0.006636364448267911,time_open,0.004053016728074702,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
22875,87430,87431,87433,2026-03-30 00:20:00+00:00,2026-03-30 00:25:00+00:00,2026-03-30 00:35:00+00:00,-1,R1_relax_frequency_R00899,trend_rsi_snapback,160.0,160.0,96,72,0.015437195678261722,target_limit,0.002553081209658191,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
11819,87461,87462,87498,2026-03-30 02:55:00+00:00,2026-03-30 03:00:00+00:00,2026-03-30 06:00:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,160.0,400.0,36,192,3.1182048403356885e-05,time_open,0.003313710752013258,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
20371,87486,87487,87583,2026-03-30 05:00:00+00:00,2026-03-30 05:05:00+00:00,2026-03-30 13:05:00+00:00,-1,R2_relax_winrate_payoff_R00444,vwap_revert,308.0,220.0,96,36,0.006656483886964186,time_open,0.0038962474026744878,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
11821,87525,87526,87562,2026-03-30 08:15:00+00:00,2026-03-30 08:20:00+00:00,2026-03-30 11:20:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,160.0,400.0,36,192,0.008708174435333293,time_open,0.003313710752013258,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
13521,87563,87564,87612,2026-03-30 11:25:00+00:00,2026-03-30 11:30:00+00:00,2026-03-30 15:30:00+00:00,-1,R3_live_candidate_gate_R01154,wick_reject,400.0,300.0,48,36,-0.004932510336946905,time_open,0.004053016728074702,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
13208,87587,87588,87635,2026-03-30 13:25:00+00:00,2026-03-30 13:30:00+00:00,2026-03-30 17:25:00+00:00,-1,R2_relax_winrate_payoff_R05814,vwap_revert,270.0,300.0,96,96,0.02643885174850488,target_limit,0.0021422644270622485,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
8274,87596,87597,87648,2026-03-30 14:10:00+00:00,2026-03-30 14:15:00+00:00,2026-03-30 18:30:00+00:00,-1,R2_relax_winrate_payoff_R00997,micro_breakout,198.0,220.0,72,144,0.0192377677752547,target_limit,0.00257482372041537,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
8275,87598,87599,87655,2026-03-30 14:20:00+00:00,2026-03-30 14:25:00+00:00,2026-03-30 19:05:00+00:00,-1,R2_relax_winrate_payoff_R00997,micro_breakout,198.0,220.0,72,144,0.01923776777525481,target_limit,0.00257482372041537,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
3575,87658,87659,87731,2026-03-30 19:20:00+00:00,2026-03-30 19:25:00+00:00,2026-03-31 01:25:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,396.0,220.0,72,48,0.02037870929472364,time_open,0.002061042187158485,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
17719,87702,87703,87799,2026-03-30 23:00:00+00:00,2026-03-30 23:05:00+00:00,2026-03-31 07:05:00+00:00,-1,R2_relax_winrate_payoff_R00114,macd_flip,550.0,220.0,96,24,-0.0025052644546861534,time_open,0.0019819886722042793,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
13636,87725,87726,87821,2026-03-31 00:55:00+00:00,2026-03-31 01:00:00+00:00,2026-03-31 08:55:00+00:00,-1,R2_relax_winrate_payoff_R02941,bb_revert,220.0,160.0,96,6,0.021438098989303576,target_limit,0.0020492324434646368,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
13209,87732,87733,87803,2026-03-31 01:30:00+00:00,2026-03-31 01:35:00+00:00,2026-03-31 07:25:00+00:00,-1,R2_relax_winrate_payoff_R05814,vwap_revert,270.0,300.0,96,96,0.02643885174850488,target_limit,0.0021422644270622485,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
20372,87733,87734,87819,2026-03-31 01:35:00+00:00,2026-03-31 01:40:00+00:00,2026-03-31 08:45:00+00:00,-1,R2_relax_winrate_payoff_R00444,vwap_revert,308.0,220.0,96,36,0.03023942384549808,target_limit,0.0038962474026744878,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
2274,87749,87750,87803,2026-03-31 02:55:00+00:00,2026-03-31 03:00:00+00:00,2026-03-31 07:25:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,220.0,400.0,72,72,0.021438098989303354,target_limit,0.00381745528344222,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
13210,87882,87883,87979,2026-03-31 14:00:00+00:00,2026-03-31 14:05:00+00:00,2026-03-31 22:05:00+00:00,-1,R2_relax_winrate_payoff_R05814,vwap_revert,270.0,300.0,96,96,0.003773089929235385,time_open,0.0021422644270622485,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
2275,87883,87884,87956,2026-03-31 14:05:00+00:00,2026-03-31 14:10:00+00:00,2026-03-31 20:10:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,220.0,400.0,72,72,-0.013151324737989798,time_open,0.00381745528344222,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
20373,87888,87889,87985,2026-03-31 14:30:00+00:00,2026-03-31 14:35:00+00:00,2026-03-31 22:35:00+00:00,-1,R2_relax_winrate_payoff_R00444,vwap_revert,308.0,220.0,96,36,0.008983330764100544,time_open,0.0038962474026744878,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
11824,87889,87890,87926,2026-03-31 14:35:00+00:00,2026-03-31 14:40:00+00:00,2026-03-31 17:40:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,160.0,400.0,36,192,-0.009629776336694882,time_open,0.003313710752013258,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
13864,87919,87920,87974,2026-03-31 17:05:00+00:00,2026-03-31 17:10:00+00:00,2026-03-31 21:40:00+00:00,-1,R1_relax_frequency_R05866,trend_rsi_snapback,120.0,300.0,72,144,0.011436593470900301,target_limit,0.0023348242769933264,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
2276,87923,87924,87990,2026-03-31 17:25:00+00:00,2026-03-31 17:30:00+00:00,2026-03-31 23:00:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,220.0,400.0,72,72,0.021438098989303354,target_limit,0.00381745528344222,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
20374,87925,87926,88022,2026-03-31 17:35:00+00:00,2026-03-31 17:40:00+00:00,2026-04-01 01:40:00+00:00,-1,R2_relax_winrate_payoff_R00444,vwap_revert,308.0,220.0,96,36,0.011980726493759069,time_open,0.0038962474026744878,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
2277,87933,87934,88006,2026-03-31 18:15:00+00:00,2026-03-31 18:20:00+00:00,2026-04-01 00:20:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,220.0,400.0,72,72,0.007012361356236681,time_open,0.00381745528344222,0.0008058638287209213,0.0008839592653939516,0.0013047369328372349,0.0019092229923351064,0.0023348242769933264,0.00257482372041537,0.003602861551586696,2026_03,17245
22877,88057,88058,88070,2026-04-01 04:35:00+00:00,2026-04-01 04:40:00+00:00,2026-04-01 05:40:00+00:00,-1,R1_relax_frequency_R00899,trend_rsi_snapback,160.0,160.0,96,72,-0.016567621980627976,stop_market,0.0025238833541317823,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
19573,88097,88098,88112,2026-04-01 07:55:00+00:00,2026-04-01 08:00:00+00:00,2026-04-01 09:10:00+00:00,1,R1_relax_frequency_R06545,trend_rsi_snapback,160.0,160.0,48,36,-0.016563019759851697,stop_market,0.0025337285790206143,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
13424,88197,88198,88210,2026-04-01 16:15:00+00:00,2026-04-01 16:20:00+00:00,2026-04-01 17:20:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,-0.010563924384540574,stop_market,0.003435408311975656,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
7417,88257,88258,88305,2026-04-01 21:15:00+00:00,2026-04-01 21:20:00+00:00,2026-04-02 01:15:00+00:00,1,R2_relax_winrate_payoff_R06730,wick_reject,288.0,160.0,144,36,-0.016563019759851808,stop_market,0.002613741433237728,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
13522,88304,88305,88353,2026-04-02 01:10:00+00:00,2026-04-02 01:15:00+00:00,2026-04-02 05:15:00+00:00,-1,R3_live_candidate_gate_R01154,wick_reject,400.0,300.0,48,36,0.026841583597766668,time_open,0.003956915697071945,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
19574,89143,89144,89192,2026-04-04 23:05:00+00:00,2026-04-04 23:10:00+00:00,2026-04-05 03:10:00+00:00,1,R1_relax_frequency_R06545,trend_rsi_snapback,160.0,160.0,48,36,-0.00828757617468475,time_open,0.0025337285790206143,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
22878,89340,89341,89427,2026-04-05 15:30:00+00:00,2026-04-05 15:35:00+00:00,2026-04-05 22:45:00+00:00,-1,R1_relax_frequency_R00899,trend_rsi_snapback,160.0,160.0,96,72,-0.016567621980627976,stop_market,0.0025238833541317823,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
22879,89343,89344,89427,2026-04-05 15:45:00+00:00,2026-04-05 15:50:00+00:00,2026-04-05 22:45:00+00:00,-1,R1_relax_frequency_R00899,trend_rsi_snapback,160.0,160.0,96,72,-0.016567621980627976,stop_market,0.0025238833541317823,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
20803,89427,89428,89572,2026-04-05 22:45:00+00:00,2026-04-05 22:50:00+00:00,2026-04-06 10:50:00+00:00,1,R2_relax_winrate_payoff_R02890,macd_flip,550.0,220.0,144,12,0.03240272520745295,time_open,0.0022205976375929463,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
7418,89442,89443,89553,2026-04-06 00:00:00+00:00,2026-04-06 00:05:00+00:00,2026-04-06 09:15:00+00:00,-1,R2_relax_winrate_payoff_R06730,wick_reject,288.0,160.0,144,36,-0.016567621980627976,stop_market,0.002655302640852933,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
17137,89491,89492,89540,2026-04-06 04:05:00+00:00,2026-04-06 04:10:00+00:00,2026-04-06 08:10:00+00:00,-1,R2_relax_winrate_payoff_R02019,wick_reject,400.0,130.0,48,24,-0.001504744051706538,time_open,0.0018168543011003635,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
13425,89650,89651,89710,2026-04-06 17:20:00+00:00,2026-04-06 17:25:00+00:00,2026-04-06 22:20:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,-0.010563924384540796,stop_market,0.003435408311975656,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
3576,89718,89719,89791,2026-04-06 23:00:00+00:00,2026-04-06 23:05:00+00:00,2026-04-07 05:05:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,396.0,220.0,72,48,0.0020531818226603585,time_open,0.002459626774124061,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
7419,89851,89852,89858,2026-04-07 10:05:00+00:00,2026-04-07 10:10:00+00:00,2026-04-07 10:40:00+00:00,1,R2_relax_winrate_payoff_R06730,wick_reject,288.0,160.0,144,36,-0.01656301975985192,stop_market,0.002613741433237728,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
13426,89859,89860,89875,2026-04-07 10:45:00+00:00,2026-04-07 10:50:00+00:00,2026-04-07 12:05:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,-0.010563924384540574,stop_market,0.003435408311975656,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
13427,89861,89862,89882,2026-04-07 10:55:00+00:00,2026-04-07 11:00:00+00:00,2026-04-07 12:40:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,-0.010563924384540574,stop_market,0.003435408311975656,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
13428,89864,89865,89882,2026-04-07 11:10:00+00:00,2026-04-07 11:15:00+00:00,2026-04-07 12:40:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,-0.010563924384540685,stop_market,0.003435408311975656,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
20804,89967,89968,90011,2026-04-07 19:45:00+00:00,2026-04-07 19:50:00+00:00,2026-04-07 23:25:00+00:00,1,R2_relax_winrate_payoff_R02890,macd_flip,550.0,220.0,144,12,0.05442627551466385,target_limit,0.0022205976375929463,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
8353,90195,90196,90276,2026-04-08 14:45:00+00:00,2026-04-08 14:50:00+00:00,2026-04-08 21:30:00+00:00,1,R1_relax_frequency_R01159,bb_revert,160.0,400.0,96,24,0.01543215557514115,target_limit,0.0034800638467944265,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
15596,90197,90198,90242,2026-04-08 14:55:00+00:00,2026-04-08 15:00:00+00:00,2026-04-08 18:40:00+00:00,1,R2_relax_winrate_payoff_R06895,vwap_revert,400.0,130.0,96,96,-0.013563472072196192,stop_market,0.0035650295405065193,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
8354,90198,90199,90273,2026-04-08 15:00:00+00:00,2026-04-08 15:05:00+00:00,2026-04-08 21:15:00+00:00,1,R1_relax_frequency_R01159,bb_revert,160.0,400.0,96,24,0.01543215557514115,target_limit,0.0034800638467944265,0.0007837409591903181,0.0010089043397392512,0.0012972144251217881,0.0018168543011003635,0.0022826290237626533,0.0027475657393486587,0.003435408311975656,2026_04,18911
