variant,mode,signal_ts,entry_ts,exit_ts,side,reason,bars_held,armed,arm_ts,retry_count,reject_count,deadline_exit,entry_price,initial_stop,final_active_stop,exit_price,net_ret_1x,mae_1x,mfe_1x
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-13 19:05:00+00:00,2026-04-13 19:10:00+00:00,2026-04-13 19:55:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,43.72887078600001,43.64058507171429,43.851464285714286,43.599507232,-0.003786405885408569,-0.0056485212731062365,0.006177365414303804
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-13 21:05:00+00:00,2026-04-13 21:10:00+00:00,2026-04-13 21:45:00+00:00,1,stop_market,8,True,2026-04-13 21:40:00+00:00,0,0,False,43.55168086500001,43.45907372214287,43.61503571428571,43.626550083714285,0.0008890536121557051,-0.0026804949834331607,0.005012875063920674
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-13 22:00:00+00:00,2026-04-13 22:05:00+00:00,2026-04-13 22:40:00+00:00,1,stop_market,8,True,2026-04-13 22:35:00+00:00,5,0,False,43.608742026,43.52920631171429,44.141982142857145,44.15363562614286,0.011660550475775985,-0.0018763413098627096,0.01644757313963252
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-13 22:50:00+00:00,2026-04-13 22:55:00+00:00,2026-04-13 23:30:00+00:00,1,stop_market,8,True,2026-04-13 23:25:00+00:00,5,0,False,44.436629397000004,44.31005796842857,44.38023214285714,44.391948524142855,-0.0018344021256358244,-0.013098553060740386,0.0029563584093275086
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-13 23:40:00+00:00,2026-04-13 23:45:00+00:00,2026-04-14 00:20:00+00:00,1,stop_market,8,True,2026-04-14 00:15:00+00:00,0,0,False,44.307490980000004,44.19227669428572,44.51244642857143,44.524197714428574,0.004059622108316533,-0.00507506918848745,0.009310141713648301
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 00:25:00+00:00,2026-04-14 00:30:00+00:00,2026-04-14 01:15:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.727941640000004,44.62337021142858,44.68092857142857,44.633780208000005,-0.0029336534594083343,-0.00763479324986928,0.0022594010878789206
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 01:35:00+00:00,2026-04-14 01:40:00+00:00,2026-04-14 02:15:00+00:00,1,stop_market,8,True,2026-04-14 02:10:00+00:00,5,0,False,44.731945932,44.65148164628572,44.86616071428571,44.878005380714285,0.002434539042861851,-0.00653882886703007,0.005545344894610116
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 02:20:00+00:00,2026-04-14 02:25:00+00:00,2026-04-14 03:10:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.90413048800001,44.82691620228572,44.82691620228572,44.505746416,-0.009697524125969283,-0.010951119379623913,0.00039794806860293797
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 03:40:00+00:00,2026-04-14 03:45:00+00:00,2026-04-14 04:25:00+00:00,1,stop_market,9,True,2026-04-14 04:20:00+00:00,0,0,False,44.710923399,44.63256625614286,44.723482142857144,44.73528914214286,-0.00028458684446234573,-0.0036783693246463947,0.0024172303496290404
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 04:45:00+00:00,2026-04-14 04:50:00+00:00,2026-04-14 05:25:00+00:00,1,stop_market,8,True,2026-04-14 05:20:00+00:00,0,0,False,44.790008166,44.72854388028571,44.87671428571428,44.88856173828571,0.0013701122514534988,-0.0025135259873899788,0.004241835216815648
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 05:30:00+00:00,2026-04-14 05:35:00+00:00,2026-04-14 06:20:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.994227058,44.92365562942857,44.92365562942857,44.808826408,-0.004948157051006982,-0.012687948221406524,-0.0003606475554981392
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 06:20:00+00:00,2026-04-14 06:25:00+00:00,2026-04-14 07:00:00+00:00,1,stop_market,8,True,2026-04-14 06:55:00+00:00,5,0,False,44.84406610800001,44.77138753657144,44.780375,44.792197019,-0.0019854974603912092,-0.004831435372429264,0.0007790081282070815
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 07:05:00+00:00,2026-04-14 07:10:00+00:00,2026-04-14 07:55:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.85808113000001,44.80700970142858,44.80700970142858,44.497744304,-0.008858810267831214,-0.01024747446046505,-0.0010272648503726334
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 08:05:00+00:00,2026-04-14 08:10:00+00:00,2026-04-14 08:55:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.715928764000004,44.65428590685715,45.157875000000004,44.98187208,0.0051156067790929,-0.0015759647979277796,0.012458004371106446
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 08:55:00+00:00,2026-04-14 09:00:00+00:00,2026-04-14 09:35:00+00:00,1,stop_market,8,True,2026-04-14 09:30:00+00:00,5,0,False,45.019253883000005,44.937861025857146,44.9705,44.982372212,-0.0016482250783442188,-0.005573651364420577,0.0013493363785608281
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 09:50:00+00:00,2026-04-14 09:55:00+00:00,2026-04-14 10:40:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.915142291,44.85149943385714,44.916892857142855,44.849837232000006,-0.0022826850333964705,-0.004091423368768458,0.002111931615075946
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 10:50:00+00:00,2026-04-14 10:55:00+00:00,2026-04-14 11:35:00+00:00,1,stop_market,9,True,2026-04-14 11:30:00+00:00,10,1,False,44.897122977,44.844622977,44.933839285714285,44.945701819285716,0.00025223217059825267,-0.0030233580209165925,0.0022913945522233803
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 11:50:00+00:00,2026-04-14 11:55:00+00:00,2026-04-14 12:30:00+00:00,1,stop_market,8,True,2026-04-14 12:25:00+00:00,0,0,False,44.896121904000005,44.84097904685715,44.86951785714286,44.881363409857144,-0.0011579116789238995,-0.005250756162557339,0.003137867816316753
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 12:45:00+00:00,2026-04-14 12:50:00+00:00,2026-04-14 13:25:00+00:00,1,stop_market,8,True,2026-04-14 13:20:00+00:00,0,0,False,44.92815624000001,44.86547766857144,45.01428571428571,45.026169485714284,0.0013513278124476042,-0.00242133702484905,0.004937744580813197
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 13:30:00+00:00,2026-04-14 13:35:00+00:00,2026-04-14 14:20:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,45.091331139000005,45.02186685328572,45.02186685328572,44.093637648000005,-0.022946207639754527,-0.02896407660828705,0.0009684535784799664
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 14:30:00+00:00,2026-04-14 14:35:00+00:00,2026-04-14 15:10:00+00:00,-1,stop_market,8,True,2026-04-14 15:05:00+00:00,0,0,False,44.240478976,44.385300404571424,43.49476785714286,43.48328523842857,0.016293179983371667,-0.0046985440442251095,0.0219816556807072
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 15:35:00+00:00,2026-04-14 15:40:00+00:00,2026-04-14 16:20:00+00:00,-1,stop_market,9,True,2026-04-14 16:15:00+00:00,10,1,False,43.432347033,43.54620417585714,43.54620417585714,43.53470797795471,-0.0031870904393943673,-0.011458341880013394,0.0002382333377503043
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 16:30:00+00:00,2026-04-14 16:35:00+00:00,2026-04-14 17:15:00+00:00,-1,stop_market,9,True,2026-04-14 17:10:00+00:00,0,0,False,43.586181791,43.681324648142855,43.2065,43.195093484,0.00814715708150319,-0.0032324857670145294,0.011842785254169375
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 17:25:00+00:00,2026-04-14 17:30:00+00:00,2026-04-14 18:15:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.121680736,43.20757359314286,43.20757359314286,43.366548208,-0.006510200660050865,-0.009559000243638776,-0.00044801741653510696
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 18:20:00+00:00,2026-04-14 18:25:00+00:00,2026-04-14 19:10:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.296492961000006,43.36245724671429,43.155678571428574,43.257576983999996,6.987524132587145e-05,-0.00908758175592485,0.006085780694462972
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 19:10:00+00:00,2026-04-14 19:15:00+00:00,2026-04-14 19:50:00+00:00,-1,stop_market,8,True,2026-04-14 19:45:00+00:00,5,0,False,43.22357129,43.31628557571429,43.276535714285714,43.265110708857144,-0.0017907573761582517,-0.005606937268237703,0.001979736691026357
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 19:50:00+00:00,2026-04-14 19:55:00+00:00,2026-04-14 20:30:00+00:00,-1,stop_market,8,True,2026-04-14 20:25:00+00:00,0,0,False,43.170628158999996,43.26348530185714,43.26348530185714,43.252063741737445,-0.002716470305210108,-0.007580918884449798,-0.00010126887623451708
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 20:35:00+00:00,2026-04-14 20:40:00+00:00,2026-04-14 21:15:00+00:00,-1,stop_market,8,True,2026-04-14 21:10:00+00:00,5,0,False,43.144656057000006,43.205406057000005,43.12683928571428,43.11545380014285,-0.00015219667911098257,-0.004501933272608409,0.002564768551030161
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 21:20:00+00:00,2026-04-14 21:25:00+00:00,2026-04-14 22:10:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,42.985826663999994,43.05393380685714,43.01403571428571,43.361549528,-0.009573569060796467,-0.011259476269169804,0.0017639922245231698
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-14 22:40:00+00:00,2026-04-14 22:45:00+00:00,2026-04-14 23:30:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.21358202,43.281546305714286,43.281546305714286,43.37354636,-0.0045325720063923505,-0.0069732007040974745,-0.0005419124938350617
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 00:45:00+00:00,2026-04-15 00:50:00+00:00,2026-04-15 01:25:00+00:00,1,stop_market,8,True,2026-04-15 01:20:00+00:00,5,0,False,43.617751683,43.557430254428574,43.84478571428571,43.85636073771428,0.004638866442726313,-0.0017157756693792086,0.013761560232687264
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 01:25:00+00:00,2026-04-15 01:30:00+00:00,2026-04-15 02:15:00+00:00,1,stop_market,10,True,2026-04-15 02:10:00+00:00,15,2,False,44.14431608100001,44.07167322385715,44.340196428571424,44.35190224042857,0.0038711711201393673,-0.004861804191970146,0.006969955507645009
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 02:40:00+00:00,2026-04-15 02:45:00+00:00,2026-04-15 03:30:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.14131286200001,44.060991433428576,44.13514285714286,43.99661204,-0.00410609013930235,-0.007150139771380363,0.002462254313544854
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 04:00:00+00:00,2026-04-15 04:05:00+00:00,2026-04-15 04:50:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.043207708000004,43.98806485085715,43.98806485085715,43.714537592000006,-0.008288675523514722,-0.012135145237086935,-0.0008448001391425652
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 04:55:00+00:00,2026-04-15 05:00:00+00:00,2026-04-15 05:45:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,43.876028517,43.812778517,43.83342857142858,43.459470272000004,-0.010319368291028867,-0.01561723409482642,0.001002175549752904
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 05:50:00+00:00,2026-04-15 05:55:00+00:00,2026-04-15 06:40:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.291498326,43.35781975457143,43.292142857142856,43.467521544,-0.004897008306664234,-0.005438781112932848,0.0019749449500723326
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 06:50:00+00:00,2026-04-15 06:55:00+00:00,2026-04-15 07:40:00+00:00,-1,stop_market,10,True,2026-04-15 07:35:00+00:00,5,0,False,43.395386734,43.45670816257143,43.20191071428571,43.19050540985714,0.0038939047977185294,-0.0031710203389350303,0.006622518097640029
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 08:00:00+00:00,2026-04-15 08:05:00+00:00,2026-04-15 08:50:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.282507983,43.34397226871429,43.33253571428571,43.536503328,-0.00670006992556503,-0.009621429485143567,0.0007972731851295656
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 09:20:00+00:00,2026-04-15 09:25:00+00:00,2026-04-15 10:10:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.428351325,43.48267275357143,43.47396428571429,43.67346716,-0.006475806256811232,-0.009755303141017595,0.000837041331087196
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 10:20:00+00:00,2026-04-15 10:25:00+00:00,2026-04-15 11:10:00+00:00,1,stop_market,10,True,2026-04-15 11:05:00+00:00,15,2,False,43.69283215800001,43.636653586571434,43.907964285714286,43.919555988285715,0.004357565146583731,-0.0056290671240882975,0.007304810108116344
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 11:30:00+00:00,2026-04-15 11:35:00+00:00,2026-04-15 12:30:00+00:00,1,stop_market,12,True,2026-04-15 12:25:00+00:00,0,0,False,44.060225949,43.99483309185714,44.35419642857143,44.365905936428575,0.006105576761587303,-0.0033022077603119962,0.008869088675403702
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 12:35:00+00:00,2026-04-15 12:40:00+00:00,2026-04-15 13:15:00+00:00,1,stop_market,8,True,2026-04-15 13:10:00+00:00,0,0,False,44.48267875500001,44.41060732642858,44.513464285714285,44.52521584028572,0.00012654262718184064,-0.006140007943058482,0.003064591630167257
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 13:20:00+00:00,2026-04-15 13:25:00+00:00,2026-04-15 14:10:00+00:00,1,stop_market,10,True,2026-04-15 14:05:00+00:00,15,2,False,44.463658368000004,44.39169408228572,44.43894642857143,44.45067831042857,-0.001121126663990917,-0.01237180535872197,0.002549084716825023
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 14:10:00+00:00,2026-04-15 14:15:00+00:00,2026-04-15 14:50:00+00:00,1,stop_market,8,True,2026-04-15 14:45:00+00:00,5,0,False,44.487684120000004,44.391541262857146,44.57441071428572,44.58617835871429,0.001383725751317177,-0.0031498929240154775,0.0051321143034586125
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 15:00:00+00:00,2026-04-15 15:05:00+00:00,2026-04-15 15:45:00+00:00,1,stop_market,9,True,2026-04-15 15:40:00+00:00,10,1,False,44.64485258100001,44.563245438142864,44.57726785714286,44.589036255857145,-0.0020790340005018343,-0.008743786831578186,0.0013696409656422937
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 15:45:00+00:00,2026-04-15 15:50:00+00:00,2026-04-15 16:25:00+00:00,1,stop_market,8,True,2026-04-15 16:20:00+00:00,0,0,False,44.615821464,44.53025003542857,44.91333928571429,44.92519640728572,0.006102000109018275,-0.005162337293291756,0.009260807544099414
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 18:30:00+00:00,2026-04-15 18:35:00+00:00,2026-04-15 19:30:00+00:00,1,stop_market,12,True,2026-04-15 19:25:00+00:00,0,0,False,44.56776996000001,44.493984245714294,44.90191071428571,44.913764818714284,0.006930800631940902,-0.006018934538469926,0.013153676760720767
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 19:50:00+00:00,2026-04-15 19:55:00+00:00,2026-04-15 20:40:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.954184138,44.870362709428576,44.870362709428576,44.323698368,-0.01484858120756545,-0.01592343210427273,-0.0007604217194792096
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 21:00:00+00:00,2026-04-15 21:05:00+00:00,2026-04-15 21:40:00+00:00,1,stop_market,8,True,2026-04-15 21:35:00+00:00,0,0,False,44.68389442800001,44.60335871371429,44.69764285714285,44.70944303485714,-0.0002577965011115324,-0.004127283724925116,0.004612524817685593
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 22:00:00+00:00,2026-04-15 22:05:00+00:00,2026-04-15 22:40:00+00:00,1,stop_market,8,True,2026-04-15 22:35:00+00:00,0,0,False,44.91614336400001,44.84707193542858,44.87591071428571,44.88775795471428,-0.0014610250973082425,-0.005182287112249454,0.0015552679007606596
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-15 22:45:00+00:00,2026-04-15 22:50:00+00:00,2026-04-15 23:35:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.89211761200001,44.82290332628572,44.82290332628572,44.464735592000004,-0.010345576787002715,-0.01019628078794456,-0.0003590298889286636
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 00:35:00+00:00,2026-04-16 00:40:00+00:00,2026-04-16 01:15:00+00:00,-1,stop_market,8,True,2026-04-16 01:10:00+00:00,0,0,False,44.428277252,44.48513439485714,44.192410714285714,44.18074391785714,0.004744514401779302,-0.0034920425747247,0.007456450542094539
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 01:20:00+00:00,2026-04-16 01:25:00+00:00,2026-04-16 02:10:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,44.107621685,44.17308597071428,44.15548214285714,44.406273647999996,-0.007603113431625716,-0.010444182244008242,0.0013063883927252329
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 03:00:00+00:00,2026-04-16 03:05:00+00:00,2026-04-16 03:50:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.939168043,44.86134661442858,45.08085714285715,44.90685228,-0.0015481246003116113,-0.004268049135828581,0.00587086874299847
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 03:50:00+00:00,2026-04-16 03:55:00+00:00,2026-04-16 04:45:00+00:00,1,stop_market,11,True,2026-04-16 04:40:00+00:00,0,0,False,44.944173408000005,44.86603055085715,45.121785714285714,45.13369786571429,0.0033858148452039034,-0.004245489534980066,0.005692096941635194
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 04:50:00+00:00,2026-04-16 04:55:00+00:00,2026-04-16 05:30:00+00:00,1,stop_market,8,True,2026-04-16 05:25:00+00:00,0,0,False,45.169414833000005,45.109414833,45.19519642857143,45.20712796042857,5.257356587471296e-06,-0.005980702711454803,0.0030017029775850634
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 06:25:00+00:00,2026-04-16 06:30:00+00:00,2026-04-16 07:15:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,45.40767020700001,45.333205921285725,45.555875,45.365973456,-0.0017472173470564141,-0.0035566460537621728,0.005402827140912558
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 08:25:00+00:00,2026-04-16 08:30:00+00:00,2026-04-16 09:25:00+00:00,1,stop_market,12,True,2026-04-16 09:20:00+00:00,0,0,False,45.30956505300001,45.25017219585715,45.342910714285715,45.354881242714285,0.00017040886518397463,-0.0031417908442507173,0.00332015870874125
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 09:45:00+00:00,2026-04-16 09:50:00+00:00,2026-04-16 10:25:00+00:00,1,stop_market,8,True,2026-04-16 10:20:00+00:00,5,0,False,45.352611192000005,45.29532547771429,45.29532547771429,45.307283443640415,-0.001828359976073348,-0.006844526854137959,0.0003613641545492374
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 10:45:00+00:00,2026-04-16 10:50:00+00:00,2026-04-16 11:35:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,45.40466698800001,45.3518812737143,45.367535714285715,44.54675724,-0.019716235860135965,-0.02084575462217765,0.0009543735231323236
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 11:35:00+00:00,2026-04-16 11:40:00+00:00,2026-04-16 12:25:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,44.48721394499999,44.54974965928571,44.543839285714284,44.866152207999995,-0.009350768682778302,-0.009221372728784887,0.0015558165787942224
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 13:15:00+00:00,2026-04-16 13:20:00+00:00,2026-04-16 13:55:00+00:00,-1,stop_market,8,True,2026-04-16 13:50:00+00:00,0,0,False,44.870801912999994,44.925873341571425,44.47030357142857,44.458563411285716,0.008361719737389273,-0.001711675951114448,0.013501027108331676
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 14:00:00+00:00,2026-04-16 14:05:00+00:00,2026-04-16 14:50:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,44.209512239,44.30619081042857,44.30619081042857,44.491251208,-0.0072047785129466775,-0.012097390543630586,-0.0008253373347062443
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 14:50:00+00:00,2026-04-16 14:55:00+00:00,2026-04-16 15:40:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,44.455248281,44.56314113814286,44.52332142857143,44.655207912,-0.005329186063274609,-0.013725839223097685,0.0007029154533675364
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 16:10:00+00:00,2026-04-16 16:15:00+00:00,2026-04-16 16:50:00+00:00,-1,stop_market,8,True,2026-04-16 16:45:00+00:00,0,0,False,44.59210128,44.671601280000004,44.00901785714285,43.99739947642856,0.012512690567183887,-0.0032155770877784354,0.018503305659876235
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 17:05:00+00:00,2026-04-16 17:10:00+00:00,2026-04-16 17:50:00+00:00,-1,stop_market,9,True,2026-04-16 17:45:00+00:00,10,1,False,43.74301333,43.82851332999999,43.64955357142857,43.638030089285714,0.001571672764857852,-0.003729171651226674,0.005189704885838475
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 17:55:00+00:00,2026-04-16 18:00:00+00:00,2026-04-16 18:45:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.669092732,43.75366416057143,43.53794642857143,43.81542967199999,-0.004181753622930922,-0.007488480542618762,0.005818594252905318
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 19:05:00+00:00,2026-04-16 19:10:00+00:00,2026-04-16 19:55:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.705054104000006,43.79608981828572,43.76801785714286,44.064363936,-0.009053973780662267,-0.011693583305283377,0.0011910316796803766
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 20:05:00+00:00,2026-04-16 20:10:00+00:00,2026-04-16 20:45:00+00:00,-1,stop_market,8,True,2026-04-16 20:40:00+00:00,0,0,False,43.829919979,43.904848550428575,43.47180357142857,43.46032701528571,0.007606609266636456,-0.0030858964182289986,0.010789889172204581
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 21:00:00+00:00,2026-04-16 21:05:00+00:00,2026-04-16 21:50:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.479296602000005,43.552403744857145,43.37326785714286,43.507510984,-0.0014785070294884872,-0.004823734432623642,0.004652711009834887
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 21:50:00+00:00,2026-04-16 21:55:00+00:00,2026-04-16 22:35:00+00:00,-1,stop_market,9,True,2026-04-16 22:30:00+00:00,0,0,False,43.472304113,43.535054113,43.47773214285714,43.46625402157142,-0.0006900937428102462,-0.004801267700651938,0.0021232855005813844
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-16 22:40:00+00:00,2026-04-16 22:45:00+00:00,2026-04-16 23:30:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.429350252,43.47752882342857,43.47752882342857,43.906405647999996,-0.011818508728551752,-0.014567526698772608,-1.4961034328964118e-05
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 00:05:00+00:00,2026-04-17 00:10:00+00:00,2026-04-17 00:55:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.634130287,43.692701715571424,43.692701715571424,43.90740538399999,-0.007094794439627383,-0.016889602103142845,2.590373619371089e-05
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 01:05:00+00:00,2026-04-17 01:10:00+00:00,2026-04-17 01:55:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,43.944101481000004,43.880101481000004,43.880101481000004,43.789557392,-0.004344697844818555,-0.00731209397613232,-0.001071849905052047
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 02:00:00+00:00,2026-04-17 02:05:00+00:00,2026-04-17 02:55:00+00:00,-1,stop_market,11,True,2026-04-17 02:50:00+00:00,0,0,False,43.674087367,43.725408795571425,43.23694642857143,43.225531874714285,0.009445453977986617,-0.0017635763438410706,0.012274723968360823
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 03:00:00+00:00,2026-04-17 03:05:00+00:00,2026-04-17 03:50:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.177620647999994,43.24490636228571,43.23403571428572,43.3385556,-0.004558145171087409,-0.007718893162173905,0.0006860185335701985
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 03:50:00+00:00,2026-04-17 03:55:00+00:00,2026-04-17 04:40:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.303485450000004,43.36327116428572,43.308375,43.591488808,-0.00748289285649435,-0.007746970631957965,0.0014198730047030317
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 05:00:00+00:00,2026-04-17 05:05:00+00:00,2026-04-17 05:50:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.320467209,43.366217209,43.34780357142857,43.546500687999995,-0.006049192602574188,-0.006359490801239224,0.0010495549085527411
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 06:05:00+00:00,2026-04-17 06:10:00+00:00,2026-04-17 06:55:00+00:00,-1,stop_arm_deadline,10,False,,15,3,True,43.388394245,43.442108530714286,43.442108530714286,43.705458711999995,-0.008139939824526566,-0.011307107625706763,-0.0008436761866155162
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 07:00:00+00:00,2026-04-17 07:05:00+00:00,2026-04-17 07:40:00+00:00,1,stop_market,8,True,2026-04-17 07:35:00+00:00,0,0,False,43.808956626000004,43.75392091171429,43.75392091171429,43.765471946834985,-0.0018215089484610923,-0.008813779992054587,0.0003890385736755597
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 08:00:00+00:00,2026-04-17 08:05:00+00:00,2026-04-17 08:40:00+00:00,1,stop_market,8,True,2026-04-17 08:35:00+00:00,5,0,False,43.971130452000004,43.91363045200001,43.91363045200001,43.925223650439335,-0.0018729111152752324,-0.006421567416888389,0.001702697820828769
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 08:40:00+00:00,2026-04-17 08:45:00+00:00,2026-04-17 09:20:00+00:00,1,stop_market,8,True,2026-04-17 09:15:00+00:00,5,0,False,43.97613581700001,43.90802867414286,44.274,44.285688336,0.006206860839967795,-0.002418835060182937,0.009570285682929391
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 09:20:00+00:00,2026-04-17 09:25:00+00:00,2026-04-17 10:10:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.411602572,44.325209714857145,44.325209714857145,43.963603328,-0.010912576774109704,-0.01130376559880099,0.00045928151245910875
baseline_pb010_arm7_deadline9,1m_optimistic,2026-04-17 10:20:00+00:00,2026-04-17 10:25:00+00:00,2026-04-17 11:10:00+00:00,1,stop_arm_deadline,10,False,,15,3,True,44.13830964300001,44.06252392871429,44.06252392871429,43.477475024,-0.01579502026160567,-0.020540254025803853,-0.0004374803465784227
