mode,signal_ts,entry_ts,exit_ts,side,reason,bars_held,armed,arm_ts,retry_count,reject_count,deadline_exit,target_distance,target_distance_bps,entry_price,target_price,initial_stop,final_active_stop,exit_price,net_ret_1x,mae_1x,mfe_1x
5m_conservative,2026-03-26 03:35:00+00:00,2026-03-26 03:40:00+00:00,2026-03-26 04:20:00+00:00,-1,stop_market,9,True,2026-03-26 04:15:00+00:00,0,0,False,0.12919999999999945,32.79463995321592,39.396681953,39.267481953,39.46721766728571,39.34967857142857,39.33929025628571,0.000628046171343296,-0.003468676040945932,0.003012486004318471
5m_conservative,2026-03-26 04:30:00+00:00,2026-03-26 04:35:00+00:00,2026-03-26 04:55:00+00:00,-1,range10_take_profit,5,False,,0,0,False,0.08100000000000165,20.60346741483474,39.313771012000004,39.232771012,39.35562815485715,39.35562815485715,39.22241356045283,0.0014954437792939305,-0.003243924063777174,0.005946288183055537
5m_conservative,2026-03-26 05:05:00+00:00,2026-03-26 05:10:00+00:00,2026-03-26 05:25:00+00:00,-1,range10_take_profit,4,False,,0,0,False,0.12469999999999928,31.77325633763711,39.246842903,39.122142903000004,39.303200045857146,39.303200045857146,39.11181465727361,0.002612590834801842,-0.001921969736844013,0.0035376833582043687
5m_conservative,2026-03-26 05:30:00+00:00,2026-03-26 05:35:00+00:00,2026-03-26 05:45:00+00:00,-1,range10_take_profit,3,False,,0,0,False,0.12829999999999941,32.85274684081829,39.053051065,38.924751064999995,39.110015350714285,39.110015350714285,38.91447493071883,0.0027205561370483126,-0.0021801811133002206,0.0042263295824259695
5m_conservative,2026-03-26 06:20:00+00:00,2026-03-26 06:25:00+00:00,2026-03-26 06:30:00+00:00,-1,range10_take_profit,2,False,,0,0,False,0.13499999999999873,34.6232702063302,38.991117591,38.856117591,39.05140330528571,39.05140330528571,38.84585957595598,0.0028976351291544735,-0.0015401076102266192,0.004619451868226876
5m_conservative,2026-03-26 06:45:00+00:00,2026-03-26 06:50:00+00:00,2026-03-26 07:35:00+00:00,-1,stop_arm_deadline,10,False,,3,3,True,0.1262999999999977,32.57979423547876,38.766359016,38.640059016,38.833966158857145,38.803125,39.063684464,-0.008502179833798432,-0.008892140040944312,0.0014022213429319974
5m_conservative,2026-03-26 08:15:00+00:00,2026-03-26 08:20:00+00:00,2026-03-26 09:05:00+00:00,-1,stop_arm_deadline,10,False,,3,3,True,0.08630000000000067,22.15595090565507,38.951160511000005,38.864860511,38.99737479671429,38.97953571428571,39.373602624,-0.011679250527793858,-0.014094343302632166,0.0009026819878724668
5m_conservative,2026-03-26 09:30:00+00:00,2026-03-26 09:35:00+00:00,2026-03-26 10:10:00+00:00,-1,stop_market,8,True,2026-03-26 10:05:00+00:00,0,0,False,0.15750000000000028,40.3824349526428,39.002105787999994,38.844605787999996,39.07099864514285,39.07099864514285,39.06068390150053,-0.0023318672252943917,-0.006873138536940064,0.00025910877876511584
5m_conservative,2026-03-26 10:25:00+00:00,2026-03-26 10:30:00+00:00,2026-03-26 10:55:00+00:00,-1,range10_take_profit,6,False,,0,0,False,0.10459999999999994,26.782023724582455,39.056047846,38.951447846,39.120440703142854,39.120440703142854,38.94116466376865,0.0021133924295708875,-0.0025385872730579054,0.004328339791741409
5m_conservative,2026-03-26 10:55:00+00:00,2026-03-26 11:00:00+00:00,2026-03-26 11:35:00+00:00,-1,stop_market,8,True,2026-03-26 11:30:00+00:00,0,0,False,0.09059999999999988,23.298137178569338,38.887229183,38.796629183,38.935657754428576,38.92307142857143,38.91279573771429,-0.0014870489939675536,-0.005654705954874843,0.0008802165574440801
5m_conservative,2026-03-26 12:35:00+00:00,2026-03-26 12:40:00+00:00,2026-03-26 13:25:00+00:00,-1,stop_arm_deadline,10,False,,3,3,True,0.09050000000000011,23.170049565790194,39.059044627,38.968544627,39.106937484142854,39.106937484142854,39.270629815999996,-0.006248628885228426,-0.010014368026209934,0.0001547561405489395
5m_conservative,2026-03-26 13:30:00+00:00,2026-03-26 13:35:00+00:00,2026-03-26 13:40:00+00:00,1,range10_take_profit,2,False,,0,0,False,0.10090000000000074,25.60768555502566,39.402233280000004,39.50313328000001,39.349268994285715,39.349268994285715,39.513562107185926,0.00199495037407098,-0.00453202386866504,0.0043339350535411825
5m_conservative,2026-03-26 13:40:00+00:00,2026-03-26 13:45:00+00:00,2026-03-26 13:45:00+00:00,1,range10_take_profit,1,False,,0,0,False,0.12940000000000113,32.668967225791036,39.609455391000004,39.73885539100001,39.54549110528572,39.54549110528572,39.74934644882323,0.0027009720776519624,-0.0020924271459358415,0.004760090921190452
5m_conservative,2026-03-26 14:00:00+00:00,2026-03-26 14:05:00+00:00,2026-03-26 14:45:00+00:00,1,stop_market,9,True,2026-03-26 14:40:00+00:00,1,1,False,0.1605000000000004,40.46233799975761,39.666516552000004,39.827016552,39.59612369485715,39.600928571428575,39.61138321657143,-0.002218667554420059,-0.008343680023372284,0.0026844668313741327
5m_conservative,2026-03-26 14:55:00+00:00,2026-03-26 15:00:00+00:00,2026-03-26 15:45:00+00:00,1,stop_arm_deadline,10,False,,3,3,True,0.15050000000000097,37.99885921274154,39.606452172000004,39.756952172000005,39.52834502914286,39.52834502914286,39.359388136,-0.0070647104073371485,-0.010146716338840582,0.0006197936612295507
5m_conservative,2026-03-26 16:20:00+00:00,2026-03-26 16:25:00+00:00,2026-03-26 16:25:00+00:00,-1,range10_take_profit,1,False,,0,0,False,0.1311000000000014,33.62734995422904,38.986122955999996,38.85502295599999,39.055944384571426,39.055944384571426,38.844765229939604,0.0027980281101817805,-0.0016940150967508377,0.004748432056424945
5m_conservative,2026-03-26 16:40:00+00:00,2026-03-26 16:45:00+00:00,2026-03-26 17:30:00+00:00,-1,stop_arm_deadline,10,False,,3,3,True,0.1295000000000009,33.30741039958364,38.880236694,38.750736694,38.950486694,38.950486694,39.195649616000004,-0.008945109416462581,-0.009539176390154907,0.0003147278679475063
5m_conservative,2026-03-26 17:45:00+00:00,2026-03-26 17:50:00+00:00,2026-03-26 17:55:00+00:00,-1,range10_take_profit,2,False,,0,0,False,0.13499999999999943,34.67746346001471,38.930183044,38.795183044000005,38.99314732971429,38.99314732971429,38.78494111567639,0.0029030552704122376,-0.00315846952466227,0.0038063793286696734
5m_conservative,2026-03-26 17:55:00+00:00,2026-03-26 18:00:00+00:00,2026-03-26 18:00:00+00:00,-1,range10_take_profit,1,False,,0,0,False,0.1367999999999995,35.288328198048774,38.766359016,38.629559016,38.83150187314286,38.83150187314286,38.61936081241978,0.002964150940896816,-0.004119961154512201,0.0063291735986538145
5m_conservative,2026-03-26 18:10:00+00:00,2026-03-26 18:15:00+00:00,2026-03-26 18:25:00+00:00,-1,range10_take_profit,3,False,,0,0,False,0.16999999999999957,43.995296503843925,38.640494214,38.470494214,38.72092278542857,38.72092278542857,38.460338003527504,0.0038349788564864653,-0.002213442289592097,0.007595508804172146
