source,signal_ts,entry_ts,side,net_ret_1x,positive_net,mae_1x,mfe_1x,reason,bad_unlock,trailing_positive,lockout_initial_stop_breached
v1_executed,2025-08-29 05:45:00+00:00,2025-08-29 05:50:00+00:00,-1,0.009638844942260201,1.0,-0.0032253778091471267,0.010686122167452794,unlock_target_market_exit,1.0,0.0,True
v1_executed,2025-08-29 11:05:00+00:00,2025-08-29 11:10:00+00:00,-1,-0.002654071524517539,0.0,-0.005087276342573569,0.00046481251408958535,stop_market,0.0,0.0,True
v1_executed,2025-08-29 14:40:00+00:00,2025-08-29 14:45:00+00:00,-1,-0.005851086051497596,0.0,-0.010406066090372217,0.008293465921505372,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-08-29 18:25:00+00:00,2025-08-29 18:30:00+00:00,-1,0.008457124702714293,1.0,-0.003689325859883367,0.013217832480444502,unlock_target_market_exit,1.0,0.0,False
v1_executed,2025-08-29 19:25:00+00:00,2025-08-29 19:30:00+00:00,-1,0.01006792296314191,1.0,-0.005830734605521319,0.014770448209515341,target_limit,0.0,1.0,True
v1_executed,2025-08-30 01:45:00+00:00,2025-08-30 01:50:00+00:00,-1,-0.006575479359023854,0.0,-0.007310995830305937,0.0061126032834181165,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-08-30 10:10:00+00:00,2025-08-30 10:15:00+00:00,-1,0.0008103895584286317,1.0,-0.006845224971701051,0.004833991861095899,stop_market,0.0,1.0,True
v1_executed,2025-08-30 11:15:00+00:00,2025-08-30 11:20:00+00:00,-1,-0.003273485173869255,0.0,-0.004088946714355461,0.00019139881551144544,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-08-30 12:30:00+00:00,2025-08-30 12:35:00+00:00,-1,-0.006368597465132418,0.0,-0.007208974003685379,0.0020627094394796153,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-03 16:45:00+00:00,2025-09-03 16:50:00+00:00,1,0.005567006387824645,1.0,-0.0028280223668862995,0.006522834191452498,unlock_target_market_exit,1.0,0.0,True
v1_executed,2025-09-03 17:30:00+00:00,2025-09-03 17:35:00+00:00,1,-0.0032111868982274104,0.0,-0.006942660222284306,0.0005455855711380408,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-06 00:00:00+00:00,2025-09-06 00:05:00+00:00,1,0.005226172503501994,1.0,-0.00329734616688994,0.006066208796960737,unlock_target_market_exit,1.0,0.0,True
v1_executed,2025-09-06 01:10:00+00:00,2025-09-06 01:15:00+00:00,1,-0.004416145769114436,0.0,-0.007818628987458902,0.00039101558671883474,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-06 03:20:00+00:00,2025-09-06 03:25:00+00:00,1,-0.00241304096431689,0.0,-0.005744230880607507,0.0042135951959183515,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-06 03:55:00+00:00,2025-09-06 04:00:00+00:00,1,-0.00737084718902643,0.0,-0.009314019190868288,-0.001071849905051936,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-08 05:40:00+00:00,2025-09-08 05:45:00+00:00,1,0.0010604693741664366,1.0,-0.0025413670087384302,0.007792995892147436,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-08 06:25:00+00:00,2025-09-08 06:30:00+00:00,1,0.0003521961045966622,1.0,-0.004521178767779258,0.006323896181557709,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-08 07:10:00+00:00,2025-09-08 07:15:00+00:00,1,0.0017860173114332448,1.0,-0.004192221379513043,0.005261516107467834,stop_market,0.0,1.0,True
v1_executed,2025-09-08 09:30:00+00:00,2025-09-08 09:35:00+00:00,1,-0.009531898147360586,0.0,-0.01100869623370983,-0.0008955131454635445,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-08 10:05:00+00:00,2025-09-08 10:10:00+00:00,1,-0.004035759369977845,0.0,-0.005910897707498767,0.0005012652919480498,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-08 12:30:00+00:00,2025-09-08 12:35:00+00:00,1,0.005179065868645335,1.0,-0.0034511262300870463,0.016648977522585318,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-08 13:40:00+00:00,2025-09-08 13:45:00+00:00,1,0.0020998023783794207,1.0,-0.0072063452042102774,0.008616848483248507,stop_market,0.0,1.0,True
v1_executed,2025-09-08 14:30:00+00:00,2025-09-08 14:35:00+00:00,1,-0.0047257250815590165,0.0,-0.009846308065397562,-0.00033819567807857887,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-08 22:50:00+00:00,2025-09-08 22:55:00+00:00,1,-8.919746247704706e-05,0.0,-0.0040601062689868,0.0025822621550037894,stop_market,0.0,0.0,False
v1_executed,2025-09-08 23:55:00+00:00,2025-09-09 00:00:00+00:00,1,-0.006974399197874619,0.0,-0.00859087251916603,0.0014990653731883352,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-09 01:00:00+00:00,2025-09-09 01:05:00+00:00,1,-0.0022232689144175088,0.0,-0.006782184618697521,0.003383550596163909,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-09 01:35:00+00:00,2025-09-09 01:40:00+00:00,1,-0.0014615780290778294,0.0,-0.004880842032358516,0.004195215154913168,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-09 03:25:00+00:00,2025-09-09 03:30:00+00:00,1,0.005356080459913889,1.0,-0.0016623444518226876,0.011509994973906368,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-09 07:30:00+00:00,2025-09-09 07:35:00+00:00,1,-0.00446901281120781,0.0,-0.013742065752499715,0.00011534986376560141,stop_market,0.0,0.0,True
v1_executed,2025-09-09 08:10:00+00:00,2025-09-09 08:15:00+00:00,1,-0.0005038076643147367,0.0,-0.005033218044604785,0.004193364356063212,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-09 09:05:00+00:00,2025-09-09 09:10:00+00:00,1,-0.003222481569818511,0.0,-0.00473061285280764,0.008933834356982917,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-09 09:40:00+00:00,2025-09-09 09:45:00+00:00,1,0.00025626223242991033,1.0,-0.0028885539704856114,0.005974780562616244,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-09 10:45:00+00:00,2025-09-09 10:50:00+00:00,1,-0.0022915677367822376,0.0,-0.008395608193350295,0.0018372435591220704,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-10 04:15:00+00:00,2025-09-10 04:20:00+00:00,1,0.006169893217149431,1.0,-0.005909331295089874,0.008032867580066938,target_limit,0.0,1.0,True
v1_executed,2025-09-10 05:10:00+00:00,2025-09-10 05:15:00+00:00,1,0.007887479952253407,1.0,-0.007352931435018154,0.011433371878569965,unlock_target_market_exit,1.0,0.0,True
v1_executed,2025-09-10 06:10:00+00:00,2025-09-10 06:15:00+00:00,1,0.0003724923646250685,1.0,-0.004501384908376164,0.007570788013274488,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-10 07:00:00+00:00,2025-09-10 07:05:00+00:00,1,-0.0009470684573426975,0.0,-0.002049533209226532,0.00802731198650597,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-10 07:40:00+00:00,2025-09-10 07:45:00+00:00,1,0.0005562630693356325,1.0,-0.0030991176507636645,0.004907477325205578,stop_market,0.0,1.0,False
v1_executed,2025-09-10 09:20:00+00:00,2025-09-10 09:25:00+00:00,1,-0.008976299623074004,0.0,-0.012055080147034396,0.006502892332253429,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-10 13:05:00+00:00,2025-09-10 13:10:00+00:00,1,0.004850219453938576,1.0,-0.006033790618761429,0.00956878389755822,stop_market,0.0,1.0,True
v1_executed,2025-09-10 14:00:00+00:00,2025-09-10 14:05:00+00:00,1,-0.0028318520240363044,0.0,-0.005723016646334581,0.0018611153929162239,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-10 15:45:00+00:00,2025-09-10 15:50:00+00:00,1,-0.006680996513460137,0.0,-0.008512969481551795,-0.0009097008681532293,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-10 17:55:00+00:00,2025-09-10 18:00:00+00:00,1,-0.009412740846593855,0.0,-0.011692419001136727,0.00016083522708587594,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-10 22:25:00+00:00,2025-09-10 22:30:00+00:00,1,0.007764788458085596,1.0,-0.006161205127358419,0.0090326807804062,unlock_target_market_exit,1.0,0.0,True
v1_executed,2025-09-11 00:00:00+00:00,2025-09-11 00:05:00+00:00,1,0.002022062436366781,1.0,-0.00286788163289932,0.006606416828194517,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-11 00:40:00+00:00,2025-09-11 00:45:00+00:00,1,0.0007735741643434237,1.0,-0.0037368320861355256,0.005018304196041878,stop_market,0.0,1.0,True
v1_executed,2025-09-11 03:35:00+00:00,2025-09-11 03:40:00+00:00,1,-0.00401571571565648,0.0,-0.004813469439613153,0.003954361174803411,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-11 04:20:00+00:00,2025-09-11 04:25:00+00:00,1,-0.0035316895556789154,0.0,-0.006670548071532127,0.00046548516246947,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-12 02:05:00+00:00,2025-09-12 02:10:00+00:00,1,-0.000944146216839561,0.0,-0.004995770319395036,0.0019636592194394176,stop_market,0.0,0.0,True
v1_executed,2025-09-12 04:35:00+00:00,2025-09-12 04:40:00+00:00,1,0.001231766757446408,1.0,-0.00215543238716344,0.0036634078596851083,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-12 05:15:00+00:00,2025-09-12 05:20:00+00:00,1,0.0012986192133195352,1.0,-0.0034987506536729033,0.003949999822167705,stop_market,0.0,1.0,True
v1_executed,2025-09-12 05:55:00+00:00,2025-09-12 06:00:00+00:00,1,-0.004448659787536127,0.0,-0.0048224428987728865,0.00015074285829119738,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-15 16:00:00+00:00,2025-09-15 16:05:00+00:00,-1,-0.008025376380645908,0.0,-0.008826669880277265,0.0015941587083658781,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-15 16:50:00+00:00,2025-09-15 16:55:00+00:00,-1,0.002252684022329427,1.0,-0.002080499108518389,0.006465062486318063,stop_market,0.0,1.0,False
v1_executed,2025-09-15 18:05:00+00:00,2025-09-15 18:10:00+00:00,-1,-0.009219344037719669,0.0,-0.010981296473371776,-0.000614838891664915,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-17 23:55:00+00:00,2025-09-18 00:00:00+00:00,1,0.005469588279763401,1.0,-0.002645099788241915,0.010617790018506046,stop_market,0.0,1.0,False
v1_executed,2025-09-18 02:00:00+00:00,2025-09-18 02:05:00+00:00,1,-0.010308272187175279,0.0,-0.011703381131449324,-0.0009191060026606523,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-18 02:45:00+00:00,2025-09-18 02:50:00+00:00,1,0.008031508841594906,1.0,-0.001486511215936585,0.010404610893785415,target_limit,0.0,1.0,False
v1_executed,2025-09-18 03:35:00+00:00,2025-09-18 03:40:00+00:00,1,-0.008067996690202644,0.0,-0.01001166146686107,-0.0009705609911796476,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-18 07:10:00+00:00,2025-09-18 07:15:00+00:00,1,0.0005089504635506142,1.0,-0.003328104883108433,0.0025772338428624586,stop_market,0.0,1.0,True
v1_executed,2025-09-18 17:40:00+00:00,2025-09-18 17:45:00+00:00,1,0.005045331979209138,1.0,-0.001486511215936585,0.007054825160648814,unlock_target_market_exit,1.0,0.0,False
v1_executed,2025-09-18 19:15:00+00:00,2025-09-18 19:20:00+00:00,1,-0.004851139007372514,0.0,-0.008238668871559345,-0.001071849905051936,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-18 19:55:00+00:00,2025-09-18 20:00:00+00:00,1,0.0012463677152167439,1.0,-0.002780415490525338,0.004393193149460739,stop_market,0.0,1.0,False
v1_executed,2025-09-18 20:45:00+00:00,2025-09-18 20:50:00+00:00,1,-0.016721322182597767,0.0,-0.019420771911685022,-0.0009362411285245287,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-20 19:20:00+00:00,2025-09-20 19:25:00+00:00,-1,0.000646879259900717,1.0,-0.003793312386177098,0.007222042068819268,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-20 22:00:00+00:00,2025-09-20 22:05:00+00:00,-1,0.004224726612209754,1.0,-0.002407837591854382,0.005064925852278468,unlock_target_market_exit,1.0,0.0,True
v1_executed,2025-09-20 22:55:00+00:00,2025-09-20 23:00:00+00:00,-1,-0.00018031214937305555,0.0,-0.0025045703269355327,0.002194736374507955,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-20 23:35:00+00:00,2025-09-20 23:40:00+00:00,-1,-0.0016950051503545867,0.0,-0.004243792428031649,0.0005899284385251224,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-21 00:30:00+00:00,2025-09-21 00:35:00+00:00,-1,-0.006628432594204977,0.0,-0.00859879484302996,0.0014013120116185274,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-21 01:05:00+00:00,2025-09-21 01:10:00+00:00,-1,0.0002525982922712092,1.0,-0.004102632911285668,0.0026519298880155473,stop_market,0.0,1.0,True
v1_executed,2025-09-21 01:50:00+00:00,2025-09-21 01:55:00+00:00,-1,-0.004840528881869325,0.0,-0.010587965544920157,-8.794594316396953e-05,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-21 06:20:00+00:00,2025-09-21 06:25:00+00:00,-1,-4.987016567160256e-05,0.0,-0.0029698023410682653,0.0019248490748703384,stop_market,0.0,0.0,True
v1_executed,2025-09-21 07:10:00+00:00,2025-09-21 07:15:00+00:00,-1,0.002190172553004933,1.0,-0.0023810368289636378,0.00554316766441787,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-21 08:05:00+00:00,2025-09-21 08:10:00+00:00,-1,0.005973214747446291,1.0,-0.002458919279745079,0.00866421321214439,unlock_target_market_exit,1.0,0.0,False
v1_executed,2025-09-21 09:25:00+00:00,2025-09-21 09:30:00+00:00,-1,0.0010676701539120309,1.0,-0.002845742582200176,0.0035054818157396195,stop_market,0.0,1.0,True
v1_executed,2025-09-21 10:10:00+00:00,2025-09-21 10:15:00+00:00,-1,0.0027300873167716826,1.0,-0.00572832780422862,0.0063639232091314835,stop_market,0.0,1.0,True
v1_executed,2025-09-21 11:15:00+00:00,2025-09-21 11:20:00+00:00,-1,-0.0013212754372262166,0.0,-0.0062584683169722025,0.0027988068398893118,stop_market,0.0,0.0,True
v1_executed,2025-09-21 14:40:00+00:00,2025-09-21 14:45:00+00:00,-1,0.0019177960582105204,1.0,-0.004741277778562273,0.006191585507714259,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-21 16:15:00+00:00,2025-09-21 16:20:00+00:00,-1,0.014620418145170047,1.0,-0.002467718713724102,0.020653695976227238,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-21 21:40:00+00:00,2025-09-21 21:45:00+00:00,-1,0.004918388505574876,1.0,-0.0030775129381395297,0.005978121317283702,target_limit,0.0,1.0,True
v1_executed,2025-09-21 23:00:00+00:00,2025-09-21 23:05:00+00:00,-1,0.0023783461108876605,1.0,-0.002599040872778972,0.0050613124132484755,stop_market,0.0,1.0,True
v1_executed,2025-09-21 23:40:00+00:00,2025-09-21 23:45:00+00:00,-1,-0.0010123900281335623,0.0,-0.006367992235279744,0.0042949031382393255,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-22 01:15:00+00:00,2025-09-22 01:20:00+00:00,-1,-0.007610927593946181,0.0,-0.012545297749657418,0.0040319327138603756,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-22 02:15:00+00:00,2025-09-22 02:20:00+00:00,-1,-0.0006684857778434029,0.0,-0.006221929363946736,0.009322519915077043,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-22 03:05:00+00:00,2025-09-22 03:10:00+00:00,-1,-0.0009120986700620322,0.0,-0.004216261113648715,0.0036736259580697483,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-22 05:30:00+00:00,2025-09-22 05:35:00+00:00,-1,0.03764239977457976,1.0,-0.0019328387023223187,0.07178628474805082,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-22 07:10:00+00:00,2025-09-22 07:15:00+00:00,-1,0.00469369063098987,1.0,-0.0038233702425250074,0.011417771848524216,stop_market,0.0,1.0,False
v1_executed,2025-09-22 07:50:00+00:00,2025-09-22 07:55:00+00:00,-1,-0.008891794139150063,0.0,-0.013869371241226574,0.00409642962818102,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-22 09:20:00+00:00,2025-09-22 09:25:00+00:00,-1,-0.0006000923470713435,0.0,-0.01120240954324349,0.0037416596319007622,stop_market,0.0,0.0,True
v1_executed,2025-09-22 11:25:00+00:00,2025-09-22 11:30:00+00:00,-1,-0.0034045959704744016,0.0,-0.003356221536704466,0.0027632675710206334,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-22 12:00:00+00:00,2025-09-22 12:05:00+00:00,-1,-0.009581847425748486,0.0,-0.011687105473052977,0.0006289826506080676,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-22 17:50:00+00:00,2025-09-22 17:55:00+00:00,-1,-0.000304811203662475,0.0,-0.005408952614790034,0.005973756442341438,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-22 18:50:00+00:00,2025-09-22 18:55:00+00:00,-1,0.0025394690243485986,1.0,-0.002972134302160271,0.00803468835753196,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-22 19:25:00+00:00,2025-09-22 19:30:00+00:00,-1,0.0054566936141749334,1.0,-0.001552015662388732,0.009501612925016056,stop_market,0.0,1.0,False
v1_executed,2025-09-22 20:10:00+00:00,2025-09-22 20:15:00+00:00,-1,-0.008604680435175208,0.0,-0.012136061857061413,0.007964366097641618,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-22 22:15:00+00:00,2025-09-22 22:20:00+00:00,-1,-0.0006929117720673377,0.0,-0.003297629262768457,0.0041629989594010874,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-22 22:55:00+00:00,2025-09-22 23:00:00+00:00,-1,-0.0020414813374126754,0.0,-0.006671123496436741,0.0015910352387907833,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-23 02:40:00+00:00,2025-09-23 02:45:00+00:00,-1,-0.005353593663671381,0.0,-0.014770062998520588,0.010350342978328375,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-23 19:20:00+00:00,2025-09-23 19:25:00+00:00,-1,0.020476977274968198,1.0,-0.0017071078107260423,0.029094069132236555,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-23 20:10:00+00:00,2025-09-23 20:15:00+00:00,-1,0.0011369635663414646,1.0,-0.004109426841419254,0.008497747331266958,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-23 21:55:00+00:00,2025-09-23 22:00:00+00:00,-1,-0.000279180504098653,0.0,-0.008356599075468834,0.003437693374014894,stop_market,0.0,0.0,True
v1_executed,2025-09-23 23:15:00+00:00,2025-09-23 23:20:00+00:00,-1,-0.003224556429714383,0.0,-0.005975333189520053,0.009751528363512119,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-23 23:50:00+00:00,2025-09-23 23:55:00+00:00,-1,-0.009861898169550671,0.0,-0.014257331117126586,0.006721363223257781,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-24 00:55:00+00:00,2025-09-24 01:00:00+00:00,-1,-0.014963216718235124,0.0,-0.01626580754033237,0.0023738126225043565,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-24 03:05:00+00:00,2025-09-24 03:10:00+00:00,-1,0.0070080528282523155,1.0,-0.0014888138765876285,0.012630644616762665,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-24 04:15:00+00:00,2025-09-24 04:20:00+00:00,-1,-0.0044458683511781096,0.0,-0.016248401341209653,0.004400810326892546,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-24 08:15:00+00:00,2025-09-24 08:20:00+00:00,-1,0.00380500723114088,1.0,-0.0066592043712841035,0.013594268044802238,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-25 04:45:00+00:00,2025-09-25 04:50:00+00:00,-1,-0.012398108927149097,0.0,-0.01481251303082322,0.0061827133484253505,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-25 05:50:00+00:00,2025-09-25 05:55:00+00:00,-1,0.0034977008227823794,1.0,-0.0036735503722500487,0.014823291721883902,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-25 07:20:00+00:00,2025-09-25 07:25:00+00:00,-1,0.004527530956302086,1.0,-0.008277429454678147,0.010271526756849836,stop_market,0.0,1.0,True
v1_executed,2025-09-25 10:35:00+00:00,2025-09-25 10:40:00+00:00,-1,0.009335399335534116,1.0,-0.003127692932661367,0.01985667423615267,target_limit,0.0,1.0,False
v1_executed,2025-09-25 12:35:00+00:00,2025-09-25 12:40:00+00:00,-1,0.0035649107382767836,1.0,-0.013451716729935963,0.01115567104096582,stop_market,0.0,1.0,True
v1_executed,2025-09-25 13:35:00+00:00,2025-09-25 13:40:00+00:00,-1,-0.02132775466529594,0.0,-0.023855137895210557,0.006896567656916375,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-25 15:00:00+00:00,2025-09-25 15:05:00+00:00,-1,0.001260052255049085,1.0,-0.0017787281982111363,0.012527661023796322,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-25 15:40:00+00:00,2025-09-25 15:45:00+00:00,-1,-0.02155183589509029,0.0,-0.02455447915119692,0.0008924988945532286,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-25 17:10:00+00:00,2025-09-25 17:15:00+00:00,-1,-0.022752254488227097,0.0,-0.026902959819088426,-0.0010498328088202058,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-25 22:15:00+00:00,2025-09-25 22:20:00+00:00,-1,0.019616697242204533,1.0,-0.005647865911401665,0.02044652366095101,target_limit,0.0,1.0,False
v1_executed,2025-09-26 18:45:00+00:00,2025-09-26 18:50:00+00:00,1,0.0003284119697920091,1.0,-0.005550696503221945,0.00774124753857186,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-26 20:10:00+00:00,2025-09-26 20:15:00+00:00,1,-0.014623746240897443,0.0,-0.017611794254486793,0.0016893286974395405,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-26 23:45:00+00:00,2025-09-26 23:50:00+00:00,1,0.0009052629860451113,1.0,-0.002869419450968206,0.004660527778868939,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-27 00:30:00+00:00,2025-09-27 00:35:00+00:00,1,0.006184351131491756,1.0,-0.006915829865652882,0.008235553494461811,unlock_target_market_exit,1.0,0.0,True
v1_executed,2025-09-27 18:20:00+00:00,2025-09-27 18:25:00+00:00,1,-0.007534123150103846,0.0,-0.009634339774550542,-0.0005475928396184715,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-27 19:25:00+00:00,2025-09-27 19:30:00+00:00,1,-0.0016942184253718267,0.0,-0.006349180864463581,0.004316513759532237,stop_market,0.0,0.0,True
v1_executed,2025-09-27 20:30:00+00:00,2025-09-27 20:35:00+00:00,1,-0.010387470379402929,0.0,-0.011541158784230803,0.0028153680533165026,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-27 21:25:00+00:00,2025-09-27 21:30:00+00:00,1,-0.0030086489058519937,0.0,-0.003925151802070107,0.004066714187157983,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-27 22:05:00+00:00,2025-09-27 22:10:00+00:00,1,0.008189986171349223,1.0,-0.0015517452099349665,0.01332311810389153,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-28 22:00:00+00:00,2025-09-28 22:05:00+00:00,1,0.0025728927772579683,1.0,-0.011297107349400719,0.009486830900898635,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-28 23:25:00+00:00,2025-09-28 23:30:00+00:00,1,0.0025510272341816988,1.0,-0.001486511215936585,0.0063701435503169535,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-29 01:05:00+00:00,2025-09-29 01:10:00+00:00,1,0.0083503291655658,1.0,-0.002781614662393365,0.008991740810038618,target_limit,0.0,1.0,False
v1_executed,2025-09-29 02:15:00+00:00,2025-09-29 02:20:00+00:00,1,-0.0002630825475096201,0.0,-0.005926379813971276,0.004530841421039211,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-29 02:55:00+00:00,2025-09-29 03:00:00+00:00,1,-0.010943155072400653,0.0,-0.017363905397217452,-0.0005243535539735111,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-29 03:50:00+00:00,2025-09-29 03:55:00+00:00,1,0.0032675529931843143,1.0,-0.003452905212186567,0.00994418527824048,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-09-29 04:40:00+00:00,2025-09-29 04:45:00+00:00,1,-0.018586504321472946,0.0,-0.020282419729008586,-0.00021272811125483404,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-09-29 08:15:00+00:00,2025-09-29 08:20:00+00:00,1,0.003985925824841323,1.0,-0.0049026891414862975,0.007667697303256116,stop_market,0.0,1.0,True
v1_executed,2025-09-29 09:20:00+00:00,2025-09-29 09:25:00+00:00,1,-0.013869775975781717,0.0,-0.015537396243188633,0.001141216681706858,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-10-01 12:15:00+00:00,2025-10-01 12:20:00+00:00,1,0.0003546920112671813,1.0,-0.005172126662935665,0.004130133040141093,stop_market,0.0,1.0,False
v1_executed,2025-10-01 13:30:00+00:00,2025-10-01 13:35:00+00:00,1,0.003098507934096744,1.0,-0.005237862078561154,0.008170305013480927,stop_market,0.0,1.0,True
v1_executed,2025-10-01 16:10:00+00:00,2025-10-01 16:15:00+00:00,1,0.002479009224153153,1.0,-0.005367269463890338,0.007025299736624913,stop_market,0.0,1.0,True
v1_executed,2025-10-02 03:05:00+00:00,2025-10-02 03:10:00+00:00,1,0.009135638659623182,1.0,-0.002738403749030131,0.011016096029244027,target_limit,0.0,1.0,False
v1_executed,2025-10-02 04:50:00+00:00,2025-10-02 04:55:00+00:00,1,0.0009013012684944128,1.0,-0.0030301043153250365,0.009712991355147915,unlock_stop_market_exit,1.0,0.0,False
v1_executed,2025-10-02 05:25:00+00:00,2025-10-02 05:30:00+00:00,1,-0.010651649344007055,0.0,-0.013870751496966942,0.0011871646087513454,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-10-02 08:45:00+00:00,2025-10-02 08:50:00+00:00,1,-0.00263297135226794,0.0,-0.005328229846246494,0.0058188517651862615,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-10-02 09:20:00+00:00,2025-10-02 09:25:00+00:00,1,-0.0018601704374108354,0.0,-0.004305477694400165,0.004160476364326371,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-10-02 09:55:00+00:00,2025-10-02 10:00:00+00:00,1,-0.006324699077461782,0.0,-0.006457710538710485,0.001272292865036606,unlock_stop_market_exit,1.0,0.0,True
v1_executed,2025-10-02 10:50:00+00:00,2025-10-02 10:55:00+00:00,1,0.005176678369126977,1.0,-0.004054709828472795,0.007967400329622176,unlock_target_market_exit,1.0,0.0,True
