ts,open,high,low,close,daily_return,sigma_ann,position_tsmom_1m,turnover_tsmom_1m,gross_return_tsmom_1m,gross_equity_tsmom_1m,net_return_tsmom_1m_2bps,net_equity_tsmom_1m_2bps,position_tsmom_3m,turnover_tsmom_3m,gross_return_tsmom_3m,gross_equity_tsmom_3m,net_return_tsmom_3m_2bps,net_equity_tsmom_3m_2bps,position_tsmom_12m,turnover_tsmom_12m,gross_return_tsmom_12m,gross_equity_tsmom_12m,net_return_tsmom_12m_2bps,net_equity_tsmom_12m_2bps,position_composite_1_3_12m,turnover_composite_1_3_12m,gross_return_composite_1_3_12m,gross_equity_composite_1_3_12m,net_return_composite_1_3_12m_2bps,net_equity_composite_1_3_12m_2bps,buyhold_return,buyhold_equity_0bps,buyhold_net_return_2bps,buyhold_equity_2bps
2021-12-15 00:00:00+00:00,1767.4000244140625,1778.699951171875,1753.9000244140625,1762.5999755859375,-0.004405811523136682,0.13771839949453582,-0.6963797291258764,0.0,0.003068117835061588,1.004064401098655,0.003068117835061588,1.0037800667637584,-0.6963797291258764,0.0,0.003068117835061588,1.004064401098655,0.003068117835061588,1.0040606320830503,-0.6963797291258764,0.0,0.003068117835061588,1.004064401098655,0.003068117835061588,1.0040606320830503,-0.6963797291258764,0.0,0.003068117835061588,1.004064401098655,0.003068117835061588,1.003972135664092,-0.004405811523136682,0.9893354286818784,-0.004405811523136682,0.9891375615961417
2021-12-16 00:00:00+00:00,1781.0,1798.0999755859375,1781.0,1796.5999755859375,0.01928968595877656,0.13687813592215137,-0.6963797291258764,0.0,-0.013432946282896043,0.9905768579341286,-0.013432946282896043,0.990296343047079,-0.6963797291258764,0.0,-0.013432946282896043,0.9905768579341286,-0.013432946282896043,0.990573139547508,-0.6963797291258764,0.0,-0.013432946282896043,0.9905768579341286,-0.013432946282896043,0.990573139547508,-0.6963797291258764,0.0,-0.013432946282896043,0.9905768579341286,-0.013432946282896043,0.9904858318961919,0.01928968595877656,1.0084193984090435,0.01928968595877656,1.0082177145293614
2021-12-17 00:00:00+00:00,1804.0,1812.9000244140625,1803.800048828125,1803.800048828125,0.004007610675737183,0.14129985704616163,-0.6963797291258764,0.0,-0.0027908188368118304,0.9878123373796962,-0.0027908188368118304,0.9875326053588773,-0.6963797291258764,0.0,-0.0027908188368118304,0.9878123373796962,-0.0027908188368118304,0.987808629370419,-0.6963797291258764,0.0,-0.0027908188368118304,0.9878123373796962,-0.0027908188368118304,0.987808629370419,-0.6963797291258764,0.0,-0.0027908188368118304,0.9878123373796962,-0.0027908188368118304,0.9877215653789407,0.004007610675737183,1.012460750755728,0.004007610675737183,1.0122582586055766
2021-12-20 00:00:00+00:00,1796.800048828125,1799.800048828125,1792.0,1793.699951171875,-0.005599344374567328,0.1403734091508571,-0.6963797291258764,0.0,0.0038992699188436955,0.9916640843123035,0.0038992699188436955,0.9913832615408305,-0.6963797291258764,0.0,0.0038992699188436955,0.9916640843123035,0.0038992699188436955,0.9916603618444972,-0.6963797291258764,0.0,0.0038992699188436955,0.9916640843123035,0.0038992699188436955,0.9916603618444972,-0.6963797291258764,0.0,0.0038992699188436955,0.9916640843123035,0.0038992699188436955,0.991572958367016,-0.005599344374567328,1.0067916343465138,-0.005599344374567328,1.0065902760196441
2021-12-21 00:00:00+00:00,1791.4000244140625,1796.5,1787.9000244140625,1787.9000244140625,-0.0032334988658628827,0.13968245659288034,-0.6963797291258764,0.0,0.0022517430643384227,0.9938970570363073,0.0022517430643384227,0.9936156019241063,-0.6963797291258764,0.0,0.0022517430643384227,0.9938970570363073,0.0022517430643384227,0.99389332618646,-0.6963797291258764,0.0,0.0022517430643384227,0.9938970570363073,0.0022517430643384227,0.99389332618646,-0.6963797291258764,0.0,0.0022517430643384227,0.9938970570363073,0.0022517430643384227,0.9938057258988046,-0.0032334988658628827,1.0035361747386942,-0.0032334988658628827,1.003335467503746
2021-12-22 00:00:00+00:00,1786.0,1805.199951171875,1785.5,1801.5999755859375,0.007662593536998719,0.13868859506977027,-0.6963797291258764,0.0,-0.005336074811696859,0.9885935479848362,-0.005336074811696859,0.98831359473817,-0.6963797291258764,0.0,-0.005336074811696859,0.9885935479848362,-0.005336074811696859,0.9885898370430828,-0.6963797291258764,0.0,-0.005336074811696859,0.9885935479848362,-0.005336074811696859,0.9885898370430828,-0.6963797291258764,0.0,-0.005336074811696859,0.9885935479848362,-0.005336074811696859,0.9885027041971158,0.007662593536998719,1.0112258645453913,0.007662593536998719,1.0110236193724818
2021-12-23 00:00:00+00:00,1806.0,1811.199951171875,1800.800048828125,1811.199951171875,0.005328583323728875,0.13842603811690674,-0.6963797291258764,0.0,-0.003710717411602976,0.9849251566933305,-0.003710717411602976,0.9846462422740512,-0.6963797291258764,0.0,-0.003710717411602976,0.9849251566933305,-0.003710717411602976,0.9849214595218333,-0.6963797291258764,0.0,-0.003710717411602976,0.9849251566933305,-0.003710717411602976,0.9849214595218333,-0.6963797291258764,0.0,-0.003710717411602976,0.9849251566933305,-0.003710717411602976,0.9848346500012349,0.005328583323728875,1.0166142658237312,0.005328583323728875,1.016410942970566
2021-12-27 00:00:00+00:00,1810.0,1812.0999755859375,1807.0,1808.0999755859375,-0.0017115590048087936,0.13771325158474,-0.6963797291258764,0.0,0.0011918949961517023,0.9860990840591772,0.0011918949961517023,0.9858198372031973,-0.6963797291258764,0.0,0.0011918949961517023,0.9860990840591772,0.0011918949961517023,0.9860953824810399,-0.6963797291258764,0.0,0.0011918949961517023,0.9860990840591772,0.0011918949961517023,0.9860953824810399,-0.6963797291258764,0.0,0.0011918949961517023,0.9860990840591772,0.0011918949961517023,0.9860084694926083,-0.0017115590048087936,1.0148742705226435,-0.0017115590048087936,1.0146712956685384
2021-12-28 00:00:00+00:00,1812.0,1818.0,1805.5,1810.199951171875,0.0011614266989063982,0.13662408622511474,-0.6963797291258764,0.0,-0.0008087940099839984,0.9853015330267394,-0.0008087940099839984,0.985022512023944,-0.6963797291258764,0.0,-0.0008087940099839984,0.9853015330267394,-0.0008087940099839984,0.9852978344424164,-0.6963797291258764,0.0,-0.0008087940099839984,0.9853015330267394,-0.0008087940099839984,0.9852978344424164,-0.6963797291258764,0.0,-0.0008087940099839984,0.9853015330267394,-0.0008087940099839984,0.9852109917486892,0.0011614266989063982,1.0160529725964615,0.0011614266989063982,1.0158497620019418
2021-12-29 00:00:00+00:00,1803.199951171875,1805.0999755859375,1791.4000244140625,1805.0999755859375,-0.0028173548356554834,0.13552015046037977,-0.6963797291258764,0.0,0.0019619487973052438,0.9872346441844443,0.0019619487973052438,0.9869550757567279,-0.6963797291258764,0.0,0.0019619487973052438,0.9872346441844443,0.0019619487973052438,0.9872309383436881,-0.6963797291258764,0.0,0.0019619487973052438,0.9872346441844443,0.0019619487973052438,0.9872309383436881,-0.6963797291258764,0.0,0.0019619487973052438,0.9872346441844443,0.0019619487973052438,0.9871439252690425,-0.0028173548356554834,1.0131903908408348,-0.0028173548356554834,1.012987752762666
2021-12-30 00:00:00+00:00,1801.699951171875,1816.0,1796.0,1812.699951171875,0.004210279590453503,0.13452666978513939,-0.6963797291258764,0.0,-0.0029319533607442163,0.9843401182515845,-0.0029319533607442163,0.9840613695054594,-0.6963797291258764,0.0,-0.0029319533607442163,0.9843401182515845,-0.0029319533607442163,0.9843364232761806,-0.6963797291258764,0.0,-0.0029319533607442163,0.9843401182515845,-0.0029319533607442163,0.9843364232761806,-0.6963797291258764,0.0,-0.0029319533607442163,0.9843401182515845,-0.0029319533607442163,0.9842496653198116,0.004210279590453503,1.0174562056646357,0.004210279590453503,1.0172527144235022
2021-12-31 00:00:00+00:00,1825.0999755859375,1827.800048828125,1821.4000244140625,1827.5,0.008164643474810607,0.13369359141271955,-0.6963797291258764,0.0,-0.005685692211397965,0.978743463307875,-0.005685692211397965,0.9784662994413247,-0.6963797291258764,0.0,-0.005685692211397965,0.978743463307875,-0.005685692211397965,0.978739789340964,-0.6963797291258764,0.0,-0.005685692211397965,0.978743463307875,-0.005685692211397965,0.978739789340964,-0.6963797291258764,0.0,-0.005685692211397965,0.978743463307875,-0.005685692211397965,0.9786535246636318,0.008164643474810607,1.025763372835121,0.008164643474810607,1.0255582201605533
2022-01-03 00:00:00+00:00,1830.0999755859375,1830.0999755859375,1798.800048828125,1799.4000244140625,-0.015376183631156004,0.13362764859824786,0.7479790088912672,1.4443587380171437,-0.011501062592962194,0.9674868734739185,-0.011789934340565623,0.9669302460164553,0.7479790088912672,1.4443587380171437,-0.011501062592962194,0.9674868734739185,-0.011789934340565623,0.9672005114881349,-0.7479790088912672,0.051599279765390804,0.011501062592962194,0.9900000531418314,0.011490742737009117,0.9899862364667553,0.24932633629708906,0.9457060654229654,-0.003833687530987398,0.9749912666965561,-0.004022828744071991,0.9747165691341275,-0.015376183631156004,1.0099910468522941,-0.015376183631156004,1.009789048642923
2022-01-04 00:00:00+00:00,1800.5,1815.300048828125,1800.0,1814.0,0.008113802038371976,0.1361629037613862,0.7479790088912672,0.0,0.006068953607001414,0.9733585064244145,0.006068953607001414,0.9727985008207355,0.7479790088912672,0.0,0.006068953607001414,0.9733585064244145,0.006068953607001414,0.9730704065210244,-0.7479790088912672,0.0,-0.006068953607001414,0.9839917887483847,-0.006068953607001414,0.9839780559260686,0.24932633629708906,0.0,0.002022984535667138,0.9769636589514938,0.002022984535667138,0.9766884056801445,0.008113802038371976,1.0181859142669818,0.008113802038371976,1.0179822770841278
2022-01-05 00:00:00+00:00,1813.0999755859375,1824.5999755859375,1813.0999755859375,1824.5999755859375,0.0058434264531077584,0.13604545377661917,0.7479790088912672,0.0,0.004370760326924554,0.9776128231681688,0.004370760326924554,0.9770503699142145,0.7479790088912672,0.0,0.004370760326924554,0.9776128231681688,0.004370760326924554,0.9773234640491508,-0.7479790088912672,0.0,-0.004370760326924554,0.9796909964761037,-0.004370760326924554,0.9796773236766626,0.24932633629708906,0.0,0.0014569201089748513,0.978387016951958,0.0014569201089748513,0.9781113626585826,0.0058434264531077584,1.0241356087725912,0.0058434264531077584,1.023930781650836
2022-01-06 00:00:00+00:00,1787.0999755859375,1791.300048828125,1787.0999755859375,1788.699951171875,-0.01967555896877282,0.13544744483431415,0.7479790088912672,0.0,-0.014716905096844379,0.9632253880281447,-0.014716905096844379,0.9626712123453502,0.7479790088912672,0.0,-0.014716905096844379,0.9632253880281447,-0.014716905096844379,0.9629402873798202,-0.7479790088912672,0.0,0.014716905096844379,0.9941090158954754,0.014716905096844379,0.9940951418747425,0.24932633629708906,0.0,-0.004905635032281459,0.9735874073264691,-0.004905635032281459,0.9733131052924521,-0.01967555896877282,1.0039851682101661,-0.01967555896877282,1.0037843711765233
2022-01-07 00:00:00+00:00,1791.800048828125,1797.0,1784.4000244140625,1797.0,0.004640268940963033,0.140158971754123,0.7479790088912672,0.0,0.0034708237634504596,0.9665685735944716,0.0034708237634504596,0.9660124744655482,0.7479790088912672,0.0,0.0034708237634504596,0.9665685735944716,0.0034708237634504596,0.9662824834120418,-0.7479790088912672,0.0,-0.0034708237634504596,0.9906586386996451,-0.0034708237634504596,0.990644812833193,0.24932633629708906,0.0,0.0011569412544834865,0.9747137907628506,0.0011569412544834865,0.9744391713774943,0.004640268940963033,1.0086439294033993,0.004640268940963033,1.0084422006175178
2022-01-10 00:00:00+00:00,1794.9000244140625,1798.699951171875,1790.4000244140625,1798.4000244140625,0.0007790898241861743,0.13932497275024153,0.7479790088912672,0.0,0.0005827428345320464,0.9671318345048175,0.0005827428345320464,0.9665754113131114,0.7479790088912672,0.0,0.0005827428345320464,0.9671318345048175,0.0005827428345320464,0.9668455776053839,-0.7479790088912672,0.0,-0.0005827428345320464,0.9900813394764756,-0.0005827428345320464,0.990067521666948,0.24932633629708906,0.0,0.00019424761151068208,0.9749031265886128,0.00019424761151068208,0.9746284538590968,0.0007790898241861743,1.0094297536250247,0.0007790898241861743,1.0092278676742987
2022-01-11 00:00:00+00:00,1803.9000244140625,1822.5,1803.0,1818.5999755859375,0.011232179102341977,0.1381873188834384,0.7479790088912672,0.0,0.008401434192658956,0.9752571289680354,0.008401434192658956,0.9746960310235009,0.7479790088912672,0.0,0.008401434192658956,0.9752571289680354,0.008401434192658956,0.974968467100099,-0.7479790088912672,0.0,-0.008401434192658956,0.9817632362574844,-0.008401434192658956,0.9817495345373742,0.24932633629708906,0.0,0.0028004780642196516,0.9776333214093633,0.0028004780642196516,0.9773578794648935,0.011232179102341977,1.020767849408974,0.011232179102341977,1.0205636958390911
2022-01-12 00:00:00+00:00,1819.0,1827.199951171875,1816.9000244140625,1827.199951171875,0.004728898988996644,0.13893841609894697,0.7479790088912672,0.0,0.0035371171789366253,0.9787067277127887,0.0035371171789366253,0.9781436450990755,0.7479790088912672,0.0,0.0035371171789366253,0.9787067277127887,0.0035371171789366253,0.9784170448140003,-0.7479790088912672,0.0,-0.0035371171789366253,0.9782906246488696,-0.0035371171789366253,0.978276971393349,0.24932633629708906,0.0,0.0011790390596455415,0.978785989281316,0.0011790390596455415,0.978510222580035,0.004728898988996644,1.0255949574600445,0.004728898988996644,1.0253898384685514
2022-01-13 00:00:00+00:00,1819.800048828125,1823.0,1815.4000244140625,1821.199951171875,-0.003283712872338862,0.13812968214560375,0.7479790088912672,0.0,-0.002456148299735518,0.9763028788475772,-0.002456148299735518,0.9757411792482683,0.7479790088912672,0.0,-0.002456148299735518,0.9763028788475772,-0.002456148299735518,0.9760139074529481,-0.7479790088912672,0.0,0.002456148299735518,0.9806934515032483,0.002456148299735518,0.9806797647133073,0.24932633629708906,0.0,-0.0008187160999118394,0.9779846414335233,-0.0008187160999118394,0.9777091005068804,-0.003283712872338862,1.022227198096427,-0.003283712872338862,1.0220227526568066
2022-01-14 00:00:00+00:00,1821.5,1822.0,1816.5,1816.5,-0.0025806892696492723,0.13715527896799967,0.7479790088912672,0.0,-0.001930301402168591,0.9744183200315965,-0.001930301402168591,0.9738577046818118,0.7479790088912672,0.0,-0.001930301402168591,0.9744183200315965,-0.001930301402168591,0.9741299064388557,-0.7479790088912672,0.0,0.001930301402168591,0.9825864854477825,0.001930301402168591,0.9825727722382117,0.24932633629708906,0.0,-0.0006434338007228636,0.9773553730586371,-0.0006434338007228636,0.9770800094243399,-0.0025806892696492723,1.019589147335156,-0.0025806892696492723,1.0193852295056878
2022-01-18 00:00:00+00:00,1816.800048828125,1820.0999755859375,1812.300048828125,1812.300048828125,-0.0023121118479906277,0.13612750424427145,0.7479790088912672,0.0,-0.001729411128505786,0.9727331501451139,-0.001729411128505786,0.9721735043297539,0.7479790088912672,0.0,-0.001729411128505786,0.9727331501451139,-0.001729411128505786,0.97244523533805,-0.7479790088912672,0.0,0.001729411128505786,0.9842857814504352,0.001729411128505786,0.9842720445250872,0.24932633629708906,0.0,-0.0005764703761685953,0.9767919566390796,-0.0005764703761685953,0.9765167517437603,-0.0023121118479906277,1.0172317431875197,-0.0023121118479906277,1.017028296838881
2022-01-19 00:00:00+00:00,1817.4000244140625,1843.0999755859375,1817.4000244140625,1843.0999755859375,0.01699493788444606,0.13508885974917376,0.7479790088912672,0.0,0.012711856794976613,0.9850983946494851,0.012711856794976613,0.9845316346966644,0.7479790088912672,0.0,0.012711856794976613,0.9850983946494851,0.012711856794976613,0.9848068199106247,-0.7479790088912672,0.0,-0.012711856794976613,0.9717736815513056,-0.012711856794976613,0.9717601192477854,0.24932633629708906,0.0,0.004237285598325538,0.9809309031295065,0.004237285598325538,0.9806545321124477,0.01699493788444606,1.0345195334770785,0.01699493788444606,1.0343126295703817
2022-01-20 00:00:00+00:00,1840.5999755859375,1843.0,1838.199951171875,1842.5,-0.0003255252530437458,0.13835832760941658,0.7479790088912672,0.0,-0.00024348605614073996,0.9848585369264613,-0.00024348605614073996,0.9842919149717863,0.7479790088912672,0.0,-0.00024348605614073996,0.9848585369264613,-0.00024348605614073996,0.9845670331819841,-0.7479790088912672,0.0,0.00024348605614073996,0.9720102948924878,0.00024348605614073996,0.9719967292867358,0.24932633629708906,0.0,-8.116201871357998e-05,0.98085128879719,-8.116201871357998e-05,0.9805749402109608,-0.0003255252530437458,1.0341827712441647,-0.0003255252530437458,1.0339759346899144
2022-01-21 00:00:00+00:00,1838.0,1842.4000244140625,1828.9000244140625,1831.800048828125,-0.005807300500339174,0.13722115168997148,0.7479790088912672,0.0,-0.004343738872577456,0.980580568615624,-0.004343738872577456,0.9800164079187597,0.7479790088912672,0.0,-0.004343738872577456,0.980580568615624,-0.004343738872577456,0.9802903310872934,-0.7479790088912672,0.0,0.004343738872577456,0.9762324537949578,0.004343738872577456,0.9762188292637568,0.24932633629708906,0.0,-0.0014479129575258186,0.9794311015067346,-0.0014479129575258186,0.9791551530492043,-0.005807300500339174,1.0281769611192764,-0.005807300500339174,1.027971325727051
2022-01-24 00:00:00+00:00,1837.9000244140625,1842.0999755859375,1837.9000244140625,1841.699951171875,0.005404466688426757,0.13660264875866301,0.7479790088912672,0.0,0.004042427637195314,0.9845444946066926,0.004042427637195314,0.9839780533310353,0.7479790088912672,0.0,0.004042427637195314,0.9845444946066926,0.004042427637195314,0.984253083814156,-0.7479790088912672,0.0,-0.004042427637195314,0.97228610474341,-0.004042427637195314,0.9722725352883905,0.24932633629708906,0.0,0.0013474758790651047,0.980750861291221,0.0013474758790651047,0.9804745409998004,0.005404466688426757,1.0337337092554533,0.005404466688426757,1.0335269625136008
2022-01-25 00:00:00+00:00,1843.0,1852.699951171875,1842.0,1852.699951171875,0.005972742733147518,0.13592292297776049,0.7479790088912672,0.0,0.004467486189902199,0.9889429335396921,0.004467486189902199,0.9883739616954584,0.7479790088912672,0.0,0.004467486189902199,0.9889429335396921,0.004467486189902199,0.9886502208734643,-0.7479790088912672,0.0,-0.004467486189902199,0.967942429997835,-0.004467486189902199,0.9679289211641684,0.24932633629708906,0.0,0.001489162063300733,0.9822113582674054,0.001489162063300733,0.9819346264902894,0.005972742733147518,1.0399079347554183,0.005972742733147518,1.0396999531684659
2022-01-26 00:00:00+00:00,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,-0.012306324477091457,0.13534971223328987,0.7479790088912672,0.0,-0.00920487238546921,0.9798398400399477,-0.00920487238546921,0.9792761055089312,0.7479790088912672,0.0,-0.00920487238546921,0.9798398400399477,-0.00920487238546921,0.9795498217564581,-0.7479790088912672,0.0,0.00920487238546921,0.976852216542446,0.00920487238546921,0.9768385833616894,0.24932633629708906,0.0,-0.0030682907951564034,0.9791976481979354,-0.0030682907951564034,0.9789217655143839,-0.012306324477091457,1.027110490284016,-0.012306324477091457,1.026905068185958
2022-01-27 00:00:00+00:00,1793.300048828125,1793.300048828125,1793.300048828125,1793.300048828125,-0.020001079347303108,0.13654621345100174,0.7479790088912672,0.0,-0.014960387506951372,0.9651810563382008,-0.014960387506951372,0.9646257554942194,0.7479790088912672,0.0,-0.014960387506951372,0.9651810563382008,-0.014960387506951372,0.9648953768406163,-0.7479790088912672,0.0,0.014960387506951372,0.9914663042389453,0.014960387506951372,0.9914524671005216,0.24932633629708906,0.0,-0.004986795835650457,0.9743145894436233,-0.004986795835650457,0.9740400825306892,-0.020001079347303108,1.006567171869398,-0.020001079347303108,1.0063658584350228
2022-01-28 00:00:00+00:00,1797.5,1798.4000244140625,1778.800048828125,1784.9000244140625,-0.004684115421483281,0.1413925465018406,0.7479790088912672,0.0,-0.003503620010493365,0.9617994286754652,-0.003503620010493365,0.9612460733946326,0.7479790088912672,0.0,-0.003503620010493365,0.9617994286754652,-0.003503620010493365,0.9615147500902851,-0.7479790088912672,0.0,0.003503620010493365,0.9949400254222068,0.003503620010493365,0.994926139803708,0.24932633629708906,0.0,-0.0011678733368311216,0.9731767134129266,-0.0011678733368311216,0.9729025270892968,-0.004684115421483281,1.0018522950568858,-0.004684115421483281,1.001651924597873
2022-01-31 00:00:00+00:00,1788.5,1798.5,1785.0999755859375,1795.0,0.005658566557111833,0.14055162102695068,0.7479790088912672,0.0,0.004232489005133779,0.965870234182478,0.004232489005133779,0.9653145368315034,0.7479790088912672,0.0,0.004232489005133779,0.965870234182478,0.004232489005133779,0.9655843506983162,-0.7479790088912672,0.0,-0.004232489005133779,0.9907289527038399,-0.004232489005133779,0.9907151258560687,0.24932633629708906,0.0,0.001410829668377926,0.9745496999927841,0.001410829668377926,0.9742751268389542,0.005658566557111833,1.0075213429488603,0.005658566557111833,1.0073198386802693
